,CourseID,Description
2526,"('SmithCut.pdf', 'AMS 230')",colloquium open anyone particularly interested learning a/p/a objective fundamental understanding a/p/a linked goal united states establish military economic cultural hegemony seen colonial policies u.s. second introduce various themes methodological theoretical frameworks scholars field a/p/a order encourage either toward five a/p/a certificate pursue further field 4members departmentexpected 
2527,"('SmithCut.pdf', 'AMS 232')",age recent united states present moment various ideological inform christian neoliberalism strategies animate politics support propagation media tribal polarization issues race gender sexuality climate change control seek especially analyze interpret donald nation president 4members departmentexpected 
2528,"('SmithCut.pdf', 'AMS 235')",popular culturethis offers analytical popular culture since 1865. start premise popular culture being merely high culture important site popular instruction cultural conflict examine theoretical texts help read popular culture even specific variety culture sources shows hollywood pornography industry sports popular music theme parks special attention questions desire popular culture pleasure fear lecture/discussion format limited alternate 
2529,"('SmithCut.pdf', 'AMS 236')",difference digital examine difference gender sexuality disability era digital media questions inquiry digital technologies digital media contribute intersectional production gender sexuality disability race particularly categories media consumption labor concepts difference embodied technology addition trace people technology resist challenge gender sexual norms 4members departmentexpected 
2530,"('SmithCut.pdf', 'AMS 240')",introduction disability studiesthis serves introductory exploration field disability define disability disabled need disability together investigate disability activism histories medicine conceptions embodiment utility terms like disabled representation disability culture 4sarah 
2531,"('SmithCut.pdf', 'AMS 241')",disability popular like state like new york david president models like images disabilities shaped popular culture though popular literary long framed disability disabled writers successfully popular commercial leverage critiques against dominant conceptions disability investigate arguments popular texts whether explicitly disability 4sarah 
2532,"('SmithCut.pdf', 'AMS 253')",native literacies explores meaning native communities americas challenge conventional understanding writing examining texts usually poetry sermons treaties facilitate thematically technology text rather allowing deepen knowledge peoples histories week addition immerse ourselves over language textual recovery cultural heritage ethics prerequisite anthropology 4members departmentexpected 
2533,"('SmithCut.pdf', 'AMS 302')",material culture new england 
2534,"('SmithCut.pdf', 'AMS 340')",symposium studiestopics limited senior number scientists critical time grasp environmental economic systems set climate change resource inequality fragmentation repression begins examining shaped culture broadcasts entertainment industry media respond efforts activists devise expressive visual fiction poetry essays music confront environmental 4members departmentnormally 
2535,"('SmithCut.pdf', 'AMS 341')",symposium studiestopics limited senior examines individuals whose norms u.s. because race gender sexuality define non-normative embodiment broadly though since embodied very linked disability way heavily embodiment different conceptions illness fitness investigate disabled ill authors frequently theatrical look texts function ques-tions discussions does body marked does perform embodiment daily life traditional performance like drama film 4members departmentnormally 
2536,"('SmithCut.pdf', 'AMS 351')",writing societytopics same 384. writing sample limited 12. writing historically exerted voice power writing even professional writing trades journalism publishing historically been presence examines writing gender feminism women lives workshop where produce own research reported writing while simultaneously media represents women issues learning women writers journalism examine works grapple questions interviewing structure ethics fair representation critical approach informs workshop component compose revise own receiving peers 4members departmentnormally 
2537,"('SmithCut.pdf', 'AMS 400')",special program 1–4members departmentnormally 
2538,"('SmithCut.pdf', 'AMS 408D')",special director 8members departmentnormally additional 
2539,"('SmithCut.pdf', 'ARX 340')",taking archives capstone brings together concentrators advanced contemporary issues intersection archives public readings focus case contemporary access interpretation materials variety media analyze materials part meaningful past audiences addition completes independent project usually exhibit draws upon own expertise developed coursework practical experiences limited interterm s/u 
2540,"('SmithCut.pdf', 'ENG 384')",writing societytopics same 
2541,"('SmithCut.pdf', 'AMS 410')",research methods smithsonian staff given washington 4members departmentnormally 
2542,"('SmithCut.pdf', 'AMS 411')",culture introduction museum america examines functions meanings museums society focusing primarily museum united states drawing literature look critically policies programs architecture define regional national shape cultural attitudes identities influence public opinion current historical theory practice intersection two rich smithsonian museums washington discussion behind-the-scenes trips museums where speak dedicated engaged challenging nation open members smithsonian internship program given washington 4members departmentnormally 
2543,"('SmithCut.pdf', 'AMS 412')",research project smithsonian smithsonian staff members given washington 8members departmentnormally ancient bradbury ph.d. professor classical languages literatures patrick ph.d. professor government director joel ph.d. professor religion barbara kellum ph.d. professor susan ph.d. professor philosophy richard ph.d. professor ancient provides opportunity program ancient mediterranean eastern worlds variety disciplinary perspectives religion classics government philosophy archaeology shape own programs particular civilization elect approach languages minorrequirements six three selected list related under count toward adviser related see home descriptions 
2544,"('SmithCut.pdf', 'ARH 216')",architecture ancient roman africa asia interrelationships power visual culture ethnically roman empire examine works periods literature film structure perception roman group counts aru 4barbara 
2545,"('SmithCut.pdf', 'ARH 280')",historical long caves buddhist asiathe introduction buddhist asia historical trajectories buddhist development architecture painting sculpture pays special attention site visual functions case caves caves china caves caves central caves korean peninsula consider collecting preserving displaying buddhist contemporary 4members departmentexpected asian traditions 
2546,"('SmithCut.pdf', 'CLS 150')",roots greek latin elements percent english words derived greek latin roots yet most speakers english meaning words communicate others every aims fill eye expanding english enhancing understanding structures language greek latin elements english lectures primary readings open window onto ancient thinking language government law medicine s/u evening per week shumatenormally alternate 
2547,"('SmithCut.pdf', 'CLT 202')",texts iliad tragedies aeschylus sophocles euripides plato symposium virgil aeneid dante comedy lecture discussion 4george nancy shumatenormally 
2548,"('SmithCut.pdf', 'FYS 117')",bible public examine bible extent broader jewish christian traditions say controversial issues divided americans past e.g. slavery present e.g. abortion give critically various arguments bible religious tradition introduced bible biblical scholarship different understandings biblical views applying bible contemporary ethical counts toward jewish religion limited 4joel years200-level philosophical theoretical comparative 
2549,"('SmithCut.pdf', 'HST 206')",aspects ancient late antiquity roman empire members 
2550,"('SmithCut.pdf', 'LAT 212')",introduction latin prose improvement reading texts prose review fundamentals grammar prerequisite 
2551,"('SmithCut.pdf', 'LAT 213')",introduction latin literature augustan age members departmentnormally 
2552,"('SmithCut.pdf', 'LAT 330')",advanced readings latin literature bradbury nancy departmentnormally departmentnormally 
2553,"('SmithCut.pdf', 'REL 112')",introduction bible ithe hebrew testament survey hebrew bible historical cultural context critical reading discussion legal components introduction prophetic corpus selections literature 4joel 
2554,"('SmithCut.pdf', 'REL 213')",justice hebrew bible members departmentexpected count toward 
2555,"('SmithCut.pdf', 'ARH 212')",ancient cities explores different aspects life cities ancient egypt greece rome themes patterns worship sacrifice pilgrimage probe modern notions sacred influence interpretation sometimes seemingly most features worship commercial domestic space city potentially most revealing life place time group counts aru 4members departmentexpected 
2556,"('SmithCut.pdf', 'CLS 190')",trojan trojan war conflict memorialized greco-roman war start homer came after him raised questions war does war men women children look real troy archaeological then focus troy represented homer aeschylus euripides virgil ovid seneca 4members departmentnormally alternate 
2557,"('SmithCut.pdf', 'GOV 261')",ancient medieval examination great thinkers classical time permitting medieval periods possible family state freedom warfare politics philosophy religious justice natural law selected authors sophocles aeschylus aristophanes plato aristotle cicero lucretius augustine 4members departmentnormally alternate 
2558,"('SmithCut.pdf', 'HST 201')",silk premodern introduction interactions among people europe asia before modernity silk long distance allowed people goods technology religious beliefs travel between china india points between developed against backdrop rise asia examine interrelated phenomena shaped eurasian rise silk han china rome byzantium buddhism christianity universal religions rise islam empire medieval european trade geography travel 4members departmentnormally 
2559,"('SmithCut.pdf', 'HST 202')",ancient survey ancient greeks most formative period end age end classical age examine relationship between archaeology historical memory evolution city-state colonization warfare athens respective pursuits justice wars persia cultural interactions athens empire invention democracy family women traditional religions new death b.c 4members departmentnormally alternate 
2560,"('SmithCut.pdf', 'HST 203')",alexander great hellenistic departmentnormally alternate 
2561,"('SmithCut.pdf', 'HST 204')",roman survey roman people rome developed village central italy vast mediterranean empire people trace rome early rise archaeology follow end republic wars local cultures africa greek empire rich versus poor civil wars late republic family slavery traditional new religions aspects roman culture society 4members departmentnormally alternate 
2562,"('SmithCut.pdf', 'HST 205')",roman romans mediterranean peoples early a.d. traditional rule reshaped accommodate personal rule governed empire successfully several imperial rome represents classical empire sought trace complex imperial society evolved meet different historical writings power assimilation revolts jewish war universal local religions early christianity late antiquity roman empire offers context understanding christianity judaism early middle ages 4members departmentnormally 
2563,"('SmithCut.pdf', 'PHI 124')",
2564,"('SmithCut.pdf', 'ANT 130')",introduction cultural anthropologythis explores similarities cultural human economic religious family structures africa americas asia analyzes modern traditional several films viewed coordination case limited sophomores total section limited 4fernando suzanne donald 
2565,"('SmithCut.pdf', 'ANT 135')",past cultures material remains explores archaeologists different field methods analytical techniques theoretical approaches investigate reconstruct past data settlement site excavations analysis address economic ideological questions across time space taught anthropological perspective exploring key transitions human prehistory food production inequality state-level across globe relevance archaeological practice modern economic contexts explored limited sophomores limited 4elizabeth klarichnormally 
2566,"('SmithCut.pdf', 'ARC 135')",past cultures material remains explores archaeologists different field methods analytical technique theoretical approaches investigate reconstruct past data settlement site excavations analysis address economic ideological questions across time space taught anthropological perspective exploring key transitions human prehistory food production inequality state-level across globe relevance archaeological practice modern economic contexts explored limited sophomores limited 4elizabeth klarichnormally 
2567,"('SmithCut.pdf', 'ANT 200')",research methods anthropologythis introduces variety methods inquiry research anthropology throughout introduced methods information sources developing research questions writing normally sophomore junior prerequisite 130. limited anthropology 
2568,"('SmithCut.pdf', 'ANT 220')",amherst early european modern archaeologists contributed development ancient latin museums across globe collecting practices uses recent case museums interests scholars donors local communities international law archaeologists variety museum opportunity independent research projects pottery mead museum amherst 4members departmentnormally alternate 
2569,"('SmithCut.pdf', 'ANT 216')",4members departmentexpected 
2570,"('SmithCut.pdf', 'ANT 221')",archaeological method theory focuses theoretical foundations archaeological research variety methods available analyze material culture interpretation ethical practicing archaeology united states abroad provides solid foundation contextualizing current methodological theoretical archaeology case illustrate diversity archaeological thought interdisciplinary approaches material culture field anthropological archaeology discussions practice address responsibilities archaeologists heritage management museum development community 4members departmentexpected 
2571,"('SmithCut.pdf', 'ANT 223')",public medicine 
2572,"('SmithCut.pdf', 'EAS 223')",happens states focus citizen potential productivity discipline serve interests nation relies biomedicine statistics laws policies ensure future nation anthropological examines trajectories asian politics intersect globally connected aids dynamics public medicine asia opportunity insights into relations between states citizens 4members departmentexpected 
2573,"('SmithCut.pdf', 'ANT 224')",anthropology human life constitutes human straightforward examines changing being understood era global climate change sixth mass extinction event human activities review perspectives relationship between environment various cultural perspectives considering notions race gender imply nature conservation modernity pets kinship extinction species invasions settler colonialism concept 4colin 
2574,"('SmithCut.pdf', 'ENV 224')",anthropology human life constitutes human straightforward examines changing being understood era global climate change sixth mass extinction event human activities review perspectives relationship between environment various cultural perspectives considering notions race gender imply nature conservation modernity pets kinship extinction species invasions settler colonialism concept 4colin 
2575,"('SmithCut.pdf', 'ANT 226')",archaeology explores across globe began plant animal ago new archaeology food across time space part focuses archaeological data analytical methods agricultural case centers domestication investigate biological economic changing remainder placed exploring number archaeology relationship between food gender politics methods integrating archaeological approaches food across globe mount holyoke 2018 
2576,"('SmithCut.pdf', 'ANT 229')",africa western african environments defined violence african cultures resist western private democracy encourages critically portrayals learning specific environments africa interacted across time syllabus cultural anthropology human evolution spread colonial conservation covered gender race land indigenous knowledge complex 4colin 
2577,"('SmithCut.pdf', 'ANT 233')",anthropological theorythis reviews theoretical approaches cultural anthropology late 19th present approaches organization individual adaptation evolution human culture culture economic behavior human ecology anthropology development change interpretation works anthropologists explored franz margaret mead harris eric others prerequisite 130 4fernando 
2578,"('SmithCut.pdf', 'ANT 234')",culture power politicsthis introduction anthropological analysis politics broad survey anthropological texts theories perspective understandings power government special placed role culture life local communities examples drawn number case africa asia latin america united states local politics performance modern limited 4fernando alternate 
2579,"('SmithCut.pdf', 'ANT 237')",native south combined survey cultures indigenous south america earliest settlements contemporary communities early migration cultural classifications pre-hispanic patterns native ecological adaptations cultural survival indigenous 4elizabeth klarichnormally 
2580,"('SmithCut.pdf', 'ANT 248')",medical anthropologythis cultural illness examination systems diagnosis classification western special attention given role traditional anthropological contribution international care training united states limited 4donald 
2581,"('SmithCut.pdf', 'ANT 249')",visual anthropologythis considers perspectives techniques theories anthropology offers understanding visual focus production visual materials films particular anthropologists anthropological analysis visual people consider historical particularly colonial legacies visual anthropology current manifestations contemporary particular attention paid issues representation authenticity visual materials limited 30. 4members departmentexpected anthropology 
2582,"('SmithCut.pdf', 'ANT 250')",anthropology uses anthropological approaches theories cultural biological process drawing new technologies family planning examines society culture shape biological experiences anthropological theories intersect larger questions nature culture kinship among others 4members departmentexpected 
2583,"('SmithCut.pdf', 'ANT 251')",women modernity china explores experiences women 20th-century china vietnam context modernization projects historical readings film discussion examines issues pertaining women gender relations been highlighted economic cultural institutions asian women experienced processes three war revolution aspects women family asian program 4members departmentexpected 
2584,"('SmithCut.pdf', 'ANT 252')",city percent population areas china usually viewed primarily society however economic past brought growth china urban areas examines conceptualization urban china terms economic processes relations revolution present against background explores broader theoretical concepts been anthropology china 4members departmentnormally alternate 
2585,"('SmithCut.pdf', 'ANT 253')",introduction asian culturesthis provides survey anthropology contemporary asian examine modernization development cultures china japan korea individual family marriage religion economic systems introduced accounts cultures provides sufficient information important cultural aspects modern asia 4members departmentexpected 
2586,"('SmithCut.pdf', 'ANT 255')",dying final crisis life calls understandings communal care dying indicates death occurred uses historical sources human communities questions determine unusual circumstances surrounding dying contemporary western limited 4donald 
2587,"('SmithCut.pdf', 'ANT 257')",urban anthropologythis considers city setting anthropological research itself critically theoretical methodological possibilities limitations posed urban anthropology consider concepts themes migration urban space mobility gender race ethnicity technology space production consumption 4members departmentnormally alternate 
2588,"('SmithCut.pdf', 'ANT 258')",analyzes cultural sites formation identity various performance rituals cultural shows music dance expressive culture resistance authenticity heritage performance race ethnic identities national identity globalization indigenous limited 4margaret sarkissiannormally alternate 
2589,"('SmithCut.pdf', 'MUS 258')",analyzes cultural sites formation identity various performance rituals cultural shows music dance expressive culture resistance authenticity heritage performance race ethnic identities national identity globalization indigenous limited 4margaret sarkissiannormally alternate 
2590,"('SmithCut.pdf', 'ANT 267')",contemporary south introduces culture politics life south asia covered religion community nation gender development key conceptual problems south asia colonial scientific knowledge over tradition way address varieties lived subcontinent key popular constituted terms south asian culture along discuss historical analysis primary historical texts popular documentary film 
2591,"('SmithCut.pdf', 'ANT 269')",indigenous cultures state introduction relationship between indigenous state taking broad historical perspective rise native state-level marked process european colonization relationship local indigenous communities states transnational movements texts place special continuities language organization identity marked historical native groups 4members departmentnormally alternate 
2592,"('SmithCut.pdf', 'ANT 271')",globalization africathis considers shifting place africa global context various perspectives goal global exclusions constitute african continent new historical gender popular culture global economy development medicine global institutions violence body postcolonial state religion knowledge migration diaspora internet communications modernity limited 4members departmentexpected 
2593,"('SmithCut.pdf', 'ANT 274')",anthropology anthropologists teach religion phenomenon significant anthropological approaches religion asking approaches contribute understanding religion contemporary religious rationality magic passage function meaning power alienation religion politics readings drawn important texts anthropology contemporary religion traditions 
2594,"('SmithCut.pdf', 'ANT 317')",anthropology place long backdrop anthropological recently landscape emerged deeper interest city blocks eastern africa exclusion zone potent material phenomena theories landscape different disciplinary perspectives then present themselves anthropologists colonial west invasive species environmental time capitalism environmental conservation 4colin alternate 
2595,"('SmithCut.pdf', 'ANT 340')",anthropologytopics writing people fieldwork refine theories writing craft leave out really describe reality create anthropological then look accounts cultures anthropological writing dealt questions since most profoundly since 1980s read pieces reflect writing anthropological larger issues versus fiction style writing action knowledge workshop writing observe tensions own knowledge craft anthropological narratives 4members departmentnormally alternate 
2596,"('SmithCut.pdf', 'ANT 342')",anthropologytopics obesity epidemic cancer treatments represent manifestations foucault conception lives individuals while institutions like law medicine public visible state interests population indirect processes operate same ends consumer shape norms ideals government interests explores workings limitations governance case drawn anthropology 4members departmentnormally alternate chinese medicine transitions china japan over traditional chinese medicine tcm perceived medical tradition tcm however numerous transitions throughout tcm throughout where principles theories been development medical systems japan korea among others past tcm increasing popularity u.s. europe examines traditional chinese much medical system theory practice responds historical contemporary economic china japan u.s. broad question constitutes tcm time across cultures means processes translation theories beliefs practices different cultural economic contexts 4members departmentnormally alternate 
2597,"('SmithCut.pdf', 'ANT 344')",medical anthropologytopics medical ethicsthis medical anthropology contribute practice medical ethics begin historical overview introduce field core theoretical then role sciences evolving discussion medical ethics late engagement medical anthropology core question whether there meaningful distinction between anthropology medical ethics anthropology medical ethics select medical ethics depth goal determining sociocultural context shaped way framed 4members departmentexpected 
2598,"('SmithCut.pdf', 'ANT 347')",anthropologytopics explores across globe began plant animal ago half presents archaeological data analytical methods agricultural second half examines case centers domestication order investigate economic processes special placed exploring relationship between food gender politics methods integrating archaeological approaches food 4members departmentnormally alternate 
2599,"('SmithCut.pdf', 'ANT 352')",
2600,"('SmithCut.pdf', 'ANT 353')",anthropologytopics does city nation global anthropological perspective blood tests border produce reinforce global movements people notions does globalization challenge conventional understandings particular relationship nation-state considers cultural economic global takes into account national transnational identities practices 4members departmentnormally alternate yearsgeneral 
2601,"('SmithCut.pdf', 'ANT 400')",special studiesby junior senior 2–4members 
2602,"('SmithCut.pdf', 'ANT 408D')",special studiesthis 8members 
2603,"('SmithCut.pdf', 'ANT 430D')",honors projectcredits 8members 
2604,"('SmithCut.pdf', 'ANT 432D')",honors projectcredits archaeology bradbury ph.d. professor classical languages literatures ph.d. professor geosciences **2 joel ph.d. professor religion barbara kellum ph.d. professor director elizabeth ph.d. professor anthropology dana leibsohn ph.d. professor richard ph.d. professor thalia ph.d. professor classical languages literatures comparative literature rebecca ph.d. professor classics archaeology complement several departmental archaeological methods illuminate various disciplines aid analysis data provided field minorrequirements 
2605,"('SmithCut.pdf', 'ARC 112')",archaeological geology rock 
2606,"('SmithCut.pdf', 'GEO 112')",makes mineral rock particularly useful tool sculpture questions applying approaches techniques various examples rock human behavior ecology cultures past exploration across traditional between archaeology earth background mineral rock formation weathering processes age determination into rocks building sculptures described literature displayed museum field 4members departmentexpected 
2607,"('SmithCut.pdf', 'ARC 400')",special studiesby archaeology committee junior senior 2–4members departmentnormally 
2608,"('SmithCut.pdf', 'ARH 204')",architecture ancient antiquity americas explores question focusing upon pre-hispanic visual culture cross andes particular attention aztecs along architecture works consider current archaeology among themes discuss sacrifice human beings economic meanings materials ethics excavation museum group counts aru 4members departmentexpected 
2609,"('SmithCut.pdf', 'ARH 207')",new investigates new translated into visual material culture focusing upon material pictorial written records analyze travel americas reshaped lives consumers food published narratives made colonial americas case drawn canada mexico great united states hawai addition initial colonial discuss current cultural imagined arose settlements group 4members departmentexpected 
2610,"('SmithCut.pdf', 'ARH 285')",great consideration ancient city architecture painting sculpture life women people emphasized role source inspiration 18th- 19th- 20th-century discussed counts aru 4members departmentexpected 
2611,"('SmithCut.pdf', 'ARH 292')",collecting past ancient ancient makes worthy colloquium focuses contemporary field ancient among consider architectural ethics collecting indigenous perspectives interpretation technologies representing past consists wide-ranging weekly readings discussion special attention intersection museum exhibitions prerequisite 200-level archaeology museum latin america open limited 18. group 4members departmentexpected 
2612,"('SmithCut.pdf', 'ARH 315')",roman home ancient wall paintings focus analysis domestic spaces reveal family patterns life time place counts aru 4members departmentexpected 
2613,"('SmithCut.pdf', 'CLS 217')",contextual examination architecture ancient greece end age greece rome bce array settlements sites tracks development greek city-state increasing power greeks mediterranean culminating diaspora greek culture accompanying alexander great his takes broadly chronological approach question unified greek culture stressed archaeological 4rebecca worshamnormally alternate 
2614,"('SmithCut.pdf', 'ARH 217')",contextual examination architecture ancient greece end age greece rome bce array settlements sites tracks development greek city-state increasing power greeks mediterranean culminating diaspora greek culture accompanying alexander great his takes broadly chronological approach question unified greek culture stressed archaeological 4rebecca worshamnormally alternate 
2615,"('SmithCut.pdf', 'CLS 237')",daily life ancient uses van collection starting point daily life greek roman worlds particular select research biography people additional attention given place archaeological practice narratives 4members departmentnormally alternate 
2616,"('SmithCut.pdf', 'GEO 232')",processes formation modern sediments depositional environments massachusetts compared ancient rocks connecticut river valley eastern new york field laboratory focus classification rocks interpretation insights into eastern america two weekend field trips prerequisite 101 102 108 
2617,"('SmithCut.pdf', 'FYS 103')",geology over earth rocks sediments smith attempt careful examination field place principally interesting connecticut valley participants prepare regular reports observations reading building final normally weekend field trip limited 4john 
2618,"('SmithCut.pdf', 'GEO 100')",102 concurrently open fulfilled basis 
2619,"('SmithCut.pdf', 'GRK 213')",advanced intermediate introduction different prose poetry classical period attention linguistic over time readings chosen works herodotus persian war poetry athenian philosophical plato athenian speeches lysias tragedies euripides prerequisite 212 dialect formula structure odyssey epic adventure romance 4members departmentnormally 
2620,"('SmithCut.pdf', 'ARX 141')",lecture serves introduction methods discoveries research faculty members describing puzzles insights materials weekly readings short written assignments serves archives concentration graded s/u audleynormally 
2621,"('SmithCut.pdf', 'ARX 103')",editing sylvia plath poetrythis teaches transcribe edit poetry drafts preparation sylvia plath late poems technical aspects related editing text discussed transcription digitization plath journals annotated biographical material plath collection mortimer rare book room available her smith archives publishing plath writings management her literary estate guest lectures plath scholars technical digital included transcribe prepare digital poem plath collection possible upon primary sources graded s/u limited interterm 
2622,"('SmithCut.pdf', 'ARX 105')",matters economic introduces several ssc individual organization records shed light fight economic justice especially women white addition short secondary source readings then documents conversation five written discuss particular individual organization addressed issues economic did graded s/u interterm 
2623,"('SmithCut.pdf', 'ARX 106')",oral histories week long introduced oral method oral voices feminism population living women documenting lesbian lives old lesbian oral order oral archives anderson ph.d. director carrie baker j.d. ph.d. ph.d. jennifer mary ph.d. barbara kellum ph.d. karen richard ph.d. mucher ph.d. elizabeth ph.d. d.j ph.d. elizabeth ph.d. stephanie ph.d. young archives source oral different traditional sources read kind text sources introduced oral methods order prepare theses and/or independent research projects employ research strategy limited priority given archives concentrators graded s/u 1members departmentexpected 
2624,"('SmithCut.pdf', 'ARX 107')",making teaching learning understanding childhood experiences out historical accounts yet children feel themselves question ssc collection examines addition formulate own research question gather documents facilitate lesson discussion elementary junior high high school expectation children childhood different points suited child development want pedagogical 25. graded s/u 1members departmentexpected 
2625,"('SmithCut.pdf', 'ARX 400')",special studiesfor qualified juniors admission director program two special total count toward concentration 1–4members departmentnormally philosophy religion two valuable reading knowledge foreign languages useful historical historical trips boston new york places original works 
2626,"('SmithCut.pdf', 'ARH 110')",explores architecture profoundly shaped visual experiences shifting understandings past present featuring different case section original site writings themes materials techniques patterns deployed create space design function symbolism images production individual patronage religion politics issues turning versus versus exchanges limited guo dana leibsohn john moore frazer lecture 
2627,"('SmithCut.pdf', 'ARH 200')",china formative periods local global simultaneously actions chinese civilization functions images approaches significant shifts mapping out visual material culture early chinese investigates sculptures architecture visual material military conquest exchange dissemination practices formation identities key connection materiality group counts aru alternate 
2628,"('SmithCut.pdf', 'ARH 201')",serves introduction english contemporary modern brazilian materials discussions address public vs. private spaces national vs. global identities role change site memory activism resistance 4marguerite 
2629,"('SmithCut.pdf', 'POR 201')",serves introduction english contemporary modern brazilian materials discussions address public vs. private spaces national vs. global identities role change site memory activism resistance taught english group 4marguerite 
2630,"('SmithCut.pdf', 'ARH 233')",medieval buildings created 13th explores intersection between production movement peaceful people early gothic periods monastic royal patronage pilgrimage church specific building programs agendas transnational visual group counts aru 4members departmentnormally alternate 102 
2631,"('SmithCut.pdf', 'ARH 234')",age pictorial rather survey approach allow examination key gothic era interface between visual new patronage devotional attitudes rise literacy culture development scientific rationality sustained contact islamic group counts aru alternate 
2632,"('SmithCut.pdf', 'ARH 250')",building architectural urban landscape design 1750. specific under three grand rome 17th france under three london after great significant establishment cities st. petersburg berlin vienna rise english house english landscape garden palaces pilgrimage churches monastic complexes focus throughout fundamental architecture society group counts aru 4members departmentexpected 
2633,"('SmithCut.pdf', 'ARH 253')",britain production under three great britain royal patronage urban london bath english landscape garden english house collecting grand movements gothic training careers among others adam wright books center vs. city vs. reading assignments primary secondary sources travel epistolary literature group counts aru 4members departmentexpected 
2634,"('SmithCut.pdf', 'ARH 265')",modernity united states civil war architecture late early exploration cultural civil war cosmopolitan age development early modernism after war group counts aru 4members departmentexpected 
2635,"('SmithCut.pdf', 'ARH 266')",architecture united states americaa survey urban architectural landscape design seventeenth-century colonies spain great britain netherlands movements half had international reach forged image themes adoption adaptation european models founding growth cities among boston new york chicago new technologies building communities planned religious educational development architectural profession individual corporate patronage meanings associated built group counts aru 4john 
2636,"('SmithCut.pdf', 'ARH 272')",revolution europe european visual culture french revolution 1789. french king reports military british empire stylistic innovations introduced painters institutions explores change happens society relationship among examples sophisticated definitions modernity modernism key concepts 20th-century group 4members departmentexpected 
2637,"('SmithCut.pdf', 'ARH 273')",modern architecture design european architecture focusing urban development design french revolution wwii did structures modern gothic made newly relevant did industrial revolution period most important etc. measures undertaken war revolution space utility prerequisite 100-level group counts aru 4members departmentexpected 
2638,"('SmithCut.pdf', 'ARH 275')",making recent fake proliferation manipulated explores nineteenth-century today did images contribute worthy attention realm politics did practices pictorial influence did traditional distinctions between media case shed light printing graphic multifaceted historical images today group 4members departmentnormally alternate 
2639,"('SmithCut.pdf', 'ARH 278')",survey photography photographers literature photography consideration technical historical factors development practice photography since 1839. group 4members departmentexpected 103 
2640,"('SmithCut.pdf', 'ARH 281')",modern examines global tendencies since 1945 art-historical socio-historical contexts considers abstraction rise new york minimalism conceptual influence feminism politics identity conceptions site global publics global culture theoretical issues help frame group 4members departmentnormally alternate 
2641,"('SmithCut.pdf', 'ARH 283')",architecture since 1945this presents global survey architecture since 1945 post-world war reconstruction planning critiques modernism critical beyond buildings projects movements tendencies historical theoretical rhetorical contexts group counts aru 
2642,"('SmithCut.pdf', 'ARH 286')",theory performance did performance artist cross theory performance since 1960s introducing whose shaped field issues important performance alternate years200-level colloquia 
2643,"('SmithCut.pdf', 'ARH 247')",colloquium book same 
2644,"('SmithCut.pdf', 'ENG 293')",books material book piece communication technology continue flourish alongside electronic books ancient medieval hand books machine books digital media today discover books made read different role played over time scientific cultural change extensive books across sustained engagement current book media culture limited group 4members departmentnormally 
2645,"('SmithCut.pdf', 'ARH 291')",two 
2646,"('SmithCut.pdf', 'ARH 297')",contemporary examines current issues contemporary suggested critical significant exhibitions particularly interested practices global demonstrations influence new technologies reflections frameworks excavations earlier art-historical accounts shifting status audiences contemporary public prerequisite 200-level group 4members departmentexpected 106 advanced-level research expected bring solid relevant background field period seminars except 
2647,"('SmithCut.pdf', 'ARH 301')",issues meanings works culture time period direct result own methods colloquium gives broad overview contemporary methods own intellectual among consider technologies vision histories interpreting across cultural colonialism consists wide-ranging weekly readings discussion special attention intersection museum exhibitions open 200-level limited 4barbara 
2648,"('SmithCut.pdf', 'ARH 350')",england limits power embrace religious intolerance revolution much set stage england patterns patronage relationship visual similar different established courts while critically examining perennial notion english careers painters architects landscape designers whose efforts made english long 4members departmentexpected 
2649,"('SmithCut.pdf', 'ARH 352')",natural between age medieval early modern periods interrogates creative writing natural visual representation focuses treatises genre modern emerge themes classifications animal collecting animal parts curiosity part taught mortimer rare book room interested medieval open juniors prerequisite 4members departmentexpected medieval visual culture provided vast materials productions medieval architecture served differing cultural agendas emerging gothic architecture paintings napoleonic nazi middle ages film opportunity own interests research project pre-requisites 200-level counts aru 4members departmentexpected song song been celebrated china golden age peak chinese painting depictions seemingly born direct observations real been seen embodiment ideals court forum personal among historical formation development examine complexities song visual investigate period shaped tradition china 4members departmentexpected culture does conquest change images spaces created kinds does colonization produce possible describe colonial architecture focusing recent scholarship queries highlighting among consider field colonial mapping colonial spaces exchanges brought people into contact conflict colonialism shape meaning nationalist histories colonial projects 4members departmentexpected 
2650,"('SmithCut.pdf', 'ARH 374')",20th-century sexuality built departmentexpected 
2651,"('SmithCut.pdf', 'ARH 400')",special studiescredits 2–4members departmentnormally 
2652,"('SmithCut.pdf', 'ARH 430D')",honors projectcredits 8members departmentnormally studio depending particular basic materials charged studio individual responsible additional supplies retain examples studio studio extensive beyond six scheduled note studio limited 
2653,"('SmithCut.pdf', 'ARS 162')",introduction digital introduction digital media context contemporary practice content development design principles projects involving text image moving image critical discussions studio projects contemporary theory cover group-supplied materials charged time registration limited ann 
2654,"('SmithCut.pdf', 'ARS 163')",drawing introduction visual basic elements drawing cover group-supplied materials charged time registration limited 4elizabeth 
2655,"('SmithCut.pdf', 'ARS 172')",studio cross-disciplinary studio approaches introduced conceptual practical frameworks making thinking recommended considering emphasizing visual thinking critical relevance disciplines cover materials charged time registration limited 15. priority given lee fraser stables 
