,School,CourseID,Descriptions
253,WilliamJewell,HIS 480 History Internship	(1-6 cr. hrs.) ,"This internship is intended to give the student practical experience in positions which traditionally use professional historians (or undergraduate history majors). This would include closely supervised work at such places as museums, historical sites and historical depositories. Usually taken during the summer. Consult the department chair for additional details. "
254,WilliamJewell,FRE 111 Elementary French I	(4 cr. hrs.) ,"A college course in French language in which students acquire the language competencies of level A1, Basic User: Breakthrough or beginner student of the Common European Framework of Reference for Languages. This course assumes no prior knowledge of French. Students will complete sections A1.1 through A1.4 of the French method Totem 1 in this course. The final sections, A1.5 and A1.6, are addressed in the companion course FRE 112 Elementary French II in which students also complete sections A2.1 and A2.2 of Totem 2. Fall semester."
255,WilliamJewell,FRE 112 Elementary French II	(4 cr. hrs.),"A college course in French language in which students practice the language competencies of level A1, Basic User: Breakthrough or beginner student and acquire initial language competencies of level A2, Basic User: Waystage or elementary student of the Common European Framework of Reference for Languages. This course assumes students are capable of level A1 language skills. Students will complete the final sections, A1.5 and A1.6, of the French method Totem 1 as well as the sections A2.1 and A2.2 of Totem 2 in this course. The remaining sections A2.3 through A2.6 of Totem 2 are addressed in the companion course FRE 211 Intermediate French I. Prerequisite: FRE 111 or its equivalent. Spring semester."
256,WilliamJewell,FRE 211 Intermediate French I	(4 cr. hrs.) ,"Review of grammar and vocabulary of the beginning level with the addition of new elements with an equal emphasis on accuracy and proficiency in the four language skills, including readings and discussions on cultural topics and short literary extracts and selections. FRE 211 is pitched at the B1 CEFR level. Prerequisite: FRE 112 or equivalent. Fall semester."
257,WilliamJewell,FRE 212 Intermediate French II	(4 cr. hrs.) ,A continuation of French 211 using the same methods. FRE 212 is pitched at the B1 CEFR level. Prerequisite: FRE 211 or its equivalent. Spring semester.
258,WilliamJewell,FRE 315 Introduction to French Studies 	(4 cr. hrs.) ,"An introductory course to French Studies in which students study at least one cultural and historical period and its cultural products including literature and other artistic expressions. Students learn to study this material, to analyze these cultural products and to present those analyses in essays and oral presentations, skills requisite for the major. Students have a formal advanced grammar review to support accuracy of expression needed for the major. This is an integrated course addressing skills in literature, language and culture in French. Participation in the Languages Recital is required. FRE 315 is pitched at the B2 CEFR level. Prerequisite: French 212 or equivalent. Fall semester."
259,WilliamJewell,FRE 320 French Studies	(4 cr. hrs.) ,"This course will address various topics related to the history, civilization and literature of Francophone countries. The content of the course will vary from offering to offering, but it will complement the existing scope of the French major which focuses on a study of France and the Francophone world, in particular, the genres of novel, poetry and theater of the 17th, 19th and 20th centuries, as well as a study of the history and civilization of the same periods. Participation in the Languages Recital is required. FRE 320 is pitched at the B2/C1 CEFR levels. Prerequisite: Any 300 level French course. Fall semester every third year."
260,WilliamJewell,FRE 322 French Women Writers	(4 cr. hrs.) ,"This course addresses narrative history through a study of French literature by women, including lai, short story and novel. Cultural questions viewed from the feminine perspective as well as genre and style will be central topics of the course. Selected texts from the Middle Ages, the Renaissance, the Classical Age, the Romantic Period and/or the 20th and 21st centuries may be chosen from French and Francophone literature. Participation in the Languages Recital is required. FRE 322 is pitched at the B2/C1 CEFR levels. Prerequisite: any 300-level French course. Cross-listed as WST 322 for students seeking a minor in Women’s Studies; WST 322 will not meet a requirement of the French major or minor. Fall semester, every third year."
261,WilliamJewell,FRE 353 French Civilization and Literature 	(4 cr. hrs.) ,"A study of the cultural, social and political climate of France since 1789 supported by a detailed study of French poetry and of artistic and literary movements; emphasis will be made on oral production, including poetic recitation, and written production will focus on poetic analysis and creative writing. Participation in the Languages Recital is required. FRE 353 is pitched at the B2/C1 CEFR levels. Prerequisites: Any 300-level French course. Spring semester, every third year."
262,WilliamJewell,FRE 354 20th Century Francophone Novel 	(4 cr. hrs.),"A detailed study of Francophone novels of the 20th century, with emphasis on issues of writing and maturity into adulthood; supporting study of geographical regions and their history and culture; study of Francophone films dealing with similar themes and regions; review of selected grammar and sentence structures; literary analysis; style studies; and creative writing. Participation in the Languages Recital is required. FRE 354 is pitched at the B2/C1 CEFR levels. Prerequisite: any 300-level French course. Spring semester, every third year."
263,WilliamJewell,FRE 415 French Studies Capstone	(4 cr. hrs.),"A seminar requiring the synthesis of skills learned in other classes, including independent reading of a major literary work, literary analysis, cultural and historical knowledge and a reading of a significant historical work, research and both written and oral presentations of individual work. Two class sessions per week with the instructor with expectations of individual initiative in research, reading, analysis and development of two papers (literary analysis and history), one oral presentation on a cultural topic with outline and bibliography, and an annotated bibliography on a topic or topics of choice. A third class session per week led by the students with the help of the French assistant will further develop interpersonal communication skills and will culminate with an oral interview. Participation in the Languages Recital is required. FRE 415 is pitched at the C1 CEFR level. Prerequisite: 16 credit hours numbered 300 or above. Spring semester."
264,WilliamJewell,GRK 211 Intermediate Ancient Greek 	(4 cr. hrs.) ,"Extensive readings from works of one or more Greek authors, such as Xenophon or Plato, depending on student interests. Prerequisite: Greek 112 or equivalent. Fall semester."
265,WilliamJewell,GRK 301 Survey of Greek Literature 	(4 cr. hrs.),"Reading/translating of unadapted ancient Greek literature, with discussions of its purpose and place in Greek history and culture as well as its influences on later literatures. The author(s) and genre(s) chosen each year will vary, depending on the students’ interests and level of expertise (e.g., Plato, Euripides, Herodotus). "
266,WilliamJewell,GRK 415 Capstone Project 	(2 cr. hrs.),"Students completing the Classical Humanities minor (or a self-designed Classics major) with Greek emphasis will use their knowledge of ancient Greek history and their ability to read original Greek authors to pursue research in an area of special interest to the student, culminating in a formal paper and a public presentation (e.g., at Jewell’s annual Duke Undergraduate Colloquium). Prerequisite: consent of the instructor. "
267,WilliamJewell,LAT 112 Elementary Latin II	(4 cr. hrs.) ,"Continued study of Latin grammar, vocabulary and syntax to enable students to read Latin literature of increasing difficulty. Prerequisite: Latin 111. Spring semester."
268,WilliamJewell,LAT 211 Intermediate Latin	(4 cr. hrs.),"Extensive readings from works of one or more Latin authors, such as Cicero or Vergil, depending on student interests. Prerequisite: Latin 112 or the equivalent. Fall semester."
269,WilliamJewell,LAT 301 Survey of Latin Literature	(4 cr. hrs.) ,"Reading/translating of unadapted Latin literature, with discussions of its purpose and place in Roman history and culture as well as its influences on later literatures. The author(s) and genre(s) chosen each year will vary, depending on the students’ interests and level of expertise (e.g., Cicero, Caesar, Vergil, Seneca, Plautus). "
270,WilliamJewell,LAT 415 Capstone Project	(2 cr. hrs.),"Students completing the Classical Humanities minor (or a self-designed Classics major) with Latin emphasis will use their knowledge of Roman history and their ability to read original Latin authors to pursue research in an area of special interest to the student, culminating in a formal paper and a public presentation (e.g., at Jewell’s annual Duke Undergraduate Colloquium). Prerequisite: consent of the instructor."
271,WilliamJewell,SPA 111 Elementary Spanish I 	(4 cr. hrs.),"This elementary Spanish course introduces and develops basic skills of language proficiency, while presenting socio-cultural topics of the Hispanic world. Designed for students with little or no previous Spanish experience. Students with two or more years of high school study should enroll in SPA 112 and/or take the placement exam. SPA 111 will be pitched at the Novice-Low/Mid ACTFL level."
272,WilliamJewell,SPA 112 Elementary Spanish II 	(4 cr. hrs.),"This second course in the elementary sequence continues to introduce and develop basic skills of language proficiency, while presenting socio-cultural topics of the Hispanic world. This course is designed for students with two or more years of study at the high school level or one semester at the college-level. SPA 112 will be pitched at the Novice-Mid/High ACTFL level. Prerequisite: SPA 111."
273,WilliamJewell,SPA 115 Directed Study	(2-4 cr. hrs.) ,"For special cases only, primarily upper-class or transfer students who need partial credit to prepare for the next sequential course, SPA 211 and who have valid scheduling problems, cannot take a transfer course and cannot enroll in SPA 114. SPA 115 will be pitched at the Novice-Mid/Novice-High ACTFL levels. Service-learning is a graded course component. Prerequisites: the equivalent of SPA 111, consent of instructor and approval of Chair of Languages."
274,WilliamJewell,SPA 211 Intermediate Spanish I	(4 cr. hrs.) ,"This intermediate Spanish course furthers oral and written proficiency, while expanding socio-cultural understanding of the Hispanic world. Reviews grammar and vocabulary; introduces new language structures and concepts. Develops critical thinking skills through reflection on readings and films in the target language. SPA 211 will be pitched at the Novice-High/Intermediate-Low ACTFL levels. Service- learning is a graded course component. Prerequisite: SPA 112 or equivalent."
275,WilliamJewell,SPA 212 Intermediate Spanish II	(4 cr. hrs.) ,"A continuation of study from SPA 211, building toward advanced language proficiency and an enhanced critical perspective on Spanish-speaking countries and communities. Greater emphasis on literary and cultural analysis. SPA 212 will be pitched at the Intermediate-Low/ Intermediate-Mid ACTFL levels. Prerequisite: SPA 211 or equivalent. Spring semester."
276,WilliamJewell,SPA 215 Directed Study	(2-4 cr. hrs.) ,"For special cases only, primarily upper-class or transfer students who need partial credit to prepare for the next sequential course, SPA 315 and who have valid scheduling problems, cannot take a transfer course and cannot enroll in SPA 212. SPA 215 will be pitched at the Intermediate-Low/Intermediate-Mid ACTFL levels. Service-learning is a graded course component. Prerequisites: the equivalent of SPA 211, consent of instructor and approval of Chair of Languages."
277,WilliamJewell,SPA 315 Textual Analysis and Composition	(4 cr. hrs.) ,"This course is designed to introduce students to the practice of textual analysis in Spanish and to improve critical writing skills and oral proficiency, preparing students for further upper level study of literature in Spanish. Through a genre approach, students will develop an understanding of the terminology and concepts necessary to analyze and discuss works of narrative fiction, poetry, theatre and essay, along with an appreciation of broader themes and trends in Hispanic literatures and cultures. Texts selected for study come from Spain and Latin America, from the Middle Ages through the present, and will be viewed in relation to pertinent artistic movements and socio-historical contexts. Additionally, instruction in composition and an integrated grammar review will develop students’ capacities for oral and written expression in Spanish. A self-designed service- learning project may be required. Participation in the Languages Recital is required. This SPA 300-level course is conducted in Spanish and will be pitched at the Intermediate-High/Advanced-Low ACTFL levels. Prerequisite: SPA 212 or equivalent. Fall semester."
278,WilliamJewell,SPA 323 Spanish Peninsular Literature 	(4 cr. hrs.) ,"An introduction to the study of important literary works within the context of the major political and social developments within Spain and the great literary movements of Europe. The course will include works from Middle Ages, Golden Age and 19th Century. A self-designed service-learning project may be required. Participation in the Languages Recital is required. This SPA 300-level course will be pitched at the Intermediate- High/Advanced-Low ACTFL levels. Prerequisite: SPA 315 or equivalent. Fall semester every third year."
279,WilliamJewell,SPA 324 Latin American Literature	(4 cr. hrs.) ,"An introduction to the study of important literary works of Spanish America within the context of the major political and social developments and the influence of the great literary movements of Europe. The course will focus on the novel, short fiction and some poetry. A self-designed service-learning project may be required. Participation in the Languages Recital is required. This SPA 300-level course will be pitched at the Intermediate-High/Advanced-Low ACTFL levels. Prerequisite: SPA 315 or equivalent. Fall semester every third year."
280,WilliamJewell,SPA 332 U.S.-Latinx Studies	(4 cr. hrs.) ,"This course examines literature, cultural production and socio-historical experiences of those identified in the U.S. as latina or latino, terms increasingly replaced by the gender-neutral “latinx.” The first half of the course focuses on works by Chicano and Mexican-American authors. The second half considers the presence of the Hispanic Caribbean (Cuban-Americans, Puerto Ricans and Dominicans). Throughout the course, we investigate implications of the terms “latino” and “Hispanic” as labels for the people whose experiences are represented. This SPA 300-level course will be pitched at the Intermediate-High/Advanced-Low ACTFL levels. Prerequisite: SPA 315 or equivalent. Fall semester every third year."
281,WilliamJewell,SPA 412 Tutorial in Spanish	(1-4 cr. hrs.) ,"Extensive directed study in an area of special interest to the student. The instructor will choose learning activities in collaboration with the student. Assessment will normally include exams, essays, research papers and/or oral presentations. Participation in the Languages Recital is required. SPA 411 and SPA 412 will be pitched at the Advanced- Low ACTFL level. This course is primarily for students who need additional credit hours to fulfill program requirements but are unable to take the regularly scheduled course offering. Prerequisite: SPA 315 or equivalent, consent of the instructor and consent of the Spanish major advisor."
282,WilliamJewell,SPA 415 Senior Research Capstone	(4 cr. hrs.) ,"This course is for the student whose major field is Spanish and is the final course in the major sequence. The focus of the course is on synthesizing knowledge from previous courses into a broad historical and cultural framework. The emphasis of the course will be a major research project that incorporates works read in previous classes into a theme-based paper. Completion of the Oral Proficiency Interview of the American Council on the Teaching of Languages (ACTFL OPI) and participation in the Languages Recital are required. SPA 415 will be pitched at the Advanced-Low/Advanced-Mid ACTFL level. Prerequisites: SPA 315 or equivalent and at least 16 hours of 300-level work in Spanish, 8 of which must be on the Jewell campus. Spring semester."
283,WilliamJewell,DTS 410	Data Science Capstone (4),"As a part of the major, each student must select one the following areas of emphasis and complete successfully all courses in that area of emphasis."
284,WilliamJewell,DTS 150 Introduction to Data Science	(4 cr. hrs.),"This course provides an introduction to data science and the skills of data visualization, modeling, programming and statistics. Through case studies and projects, students will begin to apply data science techniques. Students will also explore the various fields that utilize data science."
285,WilliamJewell,DTS 190 Introduction to Programming	(4 cr. hrs.) ,"The course is an introduction to computers and computer programming. Key topics include computer machinery and the concepts that make them possible. Topics cover problem specification; program logic, structure and interfaces; and program implementation, documentation and testing. The course is recommended for a broad range of audiences and is primarily aimed at students who have no programming experience."
286,WilliamJewell,DTS 218 Applied Statistics	(4 cr. hrs.) ,"The results of statistical analyses of data are ubiquitous in today’s information-saturated world. In addition, statistical analyses are more and more a part of daily life for scientists, businesspeople, educators, nurses, linguists, et al. Applied Statistics introduces students to statistical concepts (probability theory, sampling theory, distributions, hypothesis testing) and applies these concepts to the design of experiments, surveys, etc., and to the analysis of various forms of data. By the end of the course students should feel comfortable with basic statistical tests such as two-sample tests, Analysis of Variance regression, Analysis of Covariance and Repeated Measures Analysis. Students contemplating graduate work in a variety of fields in which quantitative data are employed will find this course to be useful. Cross-listed as BUS 319. Prerequisite: CTI mathematics."
287,WilliamJewell,MAT 200 Calculus II	(4 cr. hrs.) ,"A continuation of CTI 109, this course covers techniques of integration: integration by parts, trigonometric integrals, trigonometric substitutions, partial fraction decomposition, rationalizing substitutions and improper integrals; arc length and surface area; sequences and series; convergence tests; Taylor and Maclaurin series; and parametric equations and polar coordinates. Prerequisite: CTI 109 or advanced placement."
288,WilliamJewell,MAT 201 Calculus III	(4 cr. hrs.) ,"This course is a continuation of MAT 200 and covers vectors, derivatives and integrals of vector functions, arc length and curvature, multivariable functions, partial derivatives, the gradient, Lagrange multipliers, double integrals in Cartesian and polar coordinates, triple integrals in Cartesian, cylindrical and spherical coordinates, and the Jacobian. Prerequisite: MAT 200 or advanced placement."
289,WilliamJewell,MAT 202 Differential Equations	(4 cr. hrs.) ,"The student will learn techniques of solving ordinary differential equations that include methods for first-order, second-order and higher-order ordinary differential equations, series solutions, Laplace transforms, systems of first-order differential equations and nonlinear differential equations. Prerequisite: MAT 200."
290,WilliamJewell,MAT 281 Linear Algebra	(4 cr. hrs.) ,"The student in this course studies and solves linear systems, matrices, vectors and vector spaces, linear transformations, determinants, inner product spaces, eigenvalues and eigenvectors. Prerequisite: MAT 201"
291,WilliamJewell,MAT 290 Bridge to Advanced Mathematics	(4 cr. hrs.) ,"This course offers a bridge between the calculus sequence and upper-level mathematics. Students will be introduced to first-order and propositional logic, mathematical proof methods, set theory, relations, functions and cardinality. Pre/corequisite: MAT 201."
292,WilliamJewell,MAT 302 Calculus IV	(4 cr. hrs.) ,"A continuation of Calculus III which will cover vector calculus, including line integrals, Green’s theorem, Stokes’ theorem and the Divergence theorem; Fourier series/transforms; and complex function and calculus of complex functions. Prerequisite: MAT 201."
293,WilliamJewell,MAT 320 History of Mathematics	(4 cr. hrs.) ,"A survey of important concepts of mathematics from antiquity to the present, with an emphasis placed on individuals, problems, achievements, scientific viewpoints and cultural contexts of each historical era. Prerequisite: MAT 201 or instructor’s consent."
294,WilliamJewell,MAT 335 Numerical Analysis	(4 cr. hrs.) ,"A study and analysis of the numerical methods of solving algebraic and transcendental equations, ordinary and partial differential equations in integration and other mathematically expressed problems. Prerequisite: MAT 202 and MAT 281."
295,WilliamJewell,MAT 347 Abstract Algebra	(4 cr. hrs.) ,"An introduction to groups, rings, integral domains and fields. The course material includes Lagrange’s Theorem, isomorphism theorems, Cayley’s Theorem, Sylow’s Theorem, polynomial rings and ideals. Prerequisite: 
MAT 290."
296,WilliamJewell,MAT 440 Applied Mathematical Modeling	(4 cr. hrs.) ,"Students will model and analyze real world problems and be able to communicate conclusions from the model. The course will study linear and nonlinear optimization models, linear and non-linear dynamic models, and probability and statistical models. Within the models, students will be able to discuss the limitations of the methods, justify their model choices and assumptions, and see how results of the model change with different assumptions. Prerequisites: DTS 190, MAT 202 and MAT 281."
297,WilliamJewell,MAT 451 Advanced Mathematics Seminar	(4 cr. hrs.) ,An advanced level course to provide students with opportunities to study topics of interest and/or topics required for future work. Examples include Number Theory or Topology. Prerequisite: MAT 290 or instructor’s consent.
298,WilliamJewell,MAT 452 Senior Project	(1 cr. hr.) ,"A course in which students will learn presentation skills and LaTeX, and will complete their senior project. Prerequisite: MAT 290 and approval from a faculty member."
299,WilliamJewell,MUS 199*	Recital Attendance (0),"* Each music major must attend a minimum of 60 acceptable recitals, of which at least 10 must be William Jewell student recitals. (Complete guidelines for what constitutes an “acceptable” recital are provided in the Music Handbook.) When a student has completed this requirement, MUS 199 will be placed on the transcript. This listing must be on the transcript before a student can complete any music major."
300,WilliamJewell,MUS 199*	Recital Attendance (0),"* Each music major must attend a minimum of 60 acceptable recitals, of which at least 10 must be William Jewell student recitals. (Complete guidelines for what constitutes an “acceptable” recital are provided in the Music Handbook.) When a student has completed this requirement, MUS 199 will be placed on the transcript. This listing must be on the transcript before a student can complete any music major."
301,WilliamJewell,MUS 199*	Recital Attendance (0),"* Each music major must attend a minimum of 60 acceptable recitals, of which at least 10 must be William Jewell student recitals. (Complete guidelines for what constitutes an “acceptable” recital are provided in the Music Handbook.) When a student has completed this requirement, MUS 199 will be placed on the transcript. This listing must be on the transcript before a student can complete any music major."
302,WilliamJewell,MUS 109 Introduction to Music Study	(1 cr. hr.) ,"This course introduces first-year music students to many of the questions, challenges, opportunities and resources that are central to the lives of professional musicians. Topics include: efficient practice techniques, wellness, stage presence and comportment, performance anxiety, auditioning, employment options, marketing and self-promotion, academic research strategies and the role of music in the liberal arts. Prerequisites: None."
303,WilliamJewell,MUS 122 Keyboard Skills I	(1 cr. hr.) ,"This course introduces basic piano skills, including familiarity with symbols and terminology, touches, pedaling, sight-reading, harmonization, transposition, improvisation and playing solo repertoire. Class meets twice weekly."
304,WilliamJewell,MUS 130 Music Theory as Taught by Bach 	(3 cr. hrs.) ,A study of the principles of diatonic and chromatic harmony in the style of Bach. Non-harmonic tones and modulation will also be addressed. Study is principally through four-part harmony exercises and analysis of music. Students will continue to develop their skills pertaining to music notation software.
305,WilliamJewell,MUS 131 Ear Training II	(2 cr. hrs.) ,"Sight singing of tonal melodies, canons and part music in treble, bass and C-clefs. Dictation of tonal and chromatic melodies, rhythmic groups, harmonic intervals and two- and four-part harmony. Prerequisite: MUS 121."
306,WilliamJewell,MUS 132 Keyboard Skills II	(1 cr. hr.) ,"Second semester keyboard skills course continues focus on harmonization, transposition, improvisation, sight-reading and solo repertoire. Introduces extended harmonic progressions, major and minor scales and arpeggios. Class meets twice weekly. Prerequisite: MUS 122."
307,WilliamJewell,MUS 199 Recital Attendance	(0 cr. hr.),These recitals expand the student’s knowledge of recital etiquette and offer an opportunity to become familiar with a wide number of musical genres. Occasionally students will provide a written or oral evaluation for some of the recitals they attend. Refer to the statements earlier in this section about requirements of majors and minors for recital attendance. (Refer to the Music Handbook for additional details.) MUS 199 will appear on the transcript only when the student majoring or minoring in music has completed these requirements.
308,WilliamJewell,MUS 209 English and German Diction	(1 cr. hr.),"A series of voice diction labs. All voice students will take both MUS 209 and 210, although they are available for all other applied students with an interest in the subject matter."
309,WilliamJewell,MUS 210 Italian and French Diction 	(1 cr. hr.) ,"A series of voice diction labs. All voice students will take both MUS 209 and 210, although they are available for all other applied students with an interest in the subject matter."
310,WilliamJewell,MUS 220 Structural Form in Music	(2 cr. hrs.) ,"Literature is drawn principally from, but is not limited to, the Baroque through Romantic eras. This course is based on the analysis of representative works exhibiting the following forms: song form, compound ternary, rondo, episodical, sonata-allegro and concerto. This course will also explore how to write about music and the differences between mechanical analysis and interpretation. Prerequisite: MUS 130."
311,WilliamJewell,MUS 222 Keyboard Skills III	(1 cr. hr.) ,"Third semester keyboard skills course introduces choral and instrumental open score reading, alto clef, art song and choral accompaniment and hymn playing. Ongoing study of harmonization, transposition, sight-reading, improvisation and solo repertoire. Class meets twice weekly. Prerequisites: MUS 122, 132."
312,WilliamJewell,MUS 232 Keyboard Skills IV	(1 cr. hr.) ,"Fourth semester course emphasizes skills in accompaniment, rehearsal and classroom applications required for public school teaching and other music professions. Intensive review culminates in piano proficiency examination required of Music majors for graduation. Class meets twice weekly. Prerequisites: MUS 122, 132, 222. For Music majors, a barrier (i.e., piano proficiency) examination must be passed upon completion of MUS 232 before proceeding to the additional required two hours of applied keyboard study."
313,WilliamJewell,MUS 260 Beginning Conducting	(2 cr. hrs.) ,An introduction to the art of conducting. This course covers basic conducting and score study techniques and lays a foundation that can be built upon later in the advanced conducting courses.
314,WilliamJewell,MUS 270 Keyboard Studies in Church Music	(1 cr. hr.),"Individual and group instruction of keyboard skills essential for church musicians. Topics include: gospel and jazz piano techniques; fundamentals of organ playing; hymn performance and leadership in all styles, including contemporary Christian; and conducting from the keyboard or organ console. Prerequisites: Successful completion of piano barrier exam, or permission of instructor."
315,WilliamJewell,MUS 311 Musical Leadership	(4 cr. hrs.) ,"This introductory course is for all music education majors. This course will delve into the fundamentals of conducting, ensemble management, rehearsal methods and provide an introduction to the theory and philosophy of music education. There are no prerequisites for this course."
316,WilliamJewell,MUS 314 Choral/Vocal Music Workshop 	(3 cr. hrs.) ,"Choral/Vocal Music Workshop will be designed as a study of the fundamentals of choral/vocal technique, singer’s diction, choral literature and choral arranging while students continue to master conducting, ensemble management and leadership strategies. Class readings, projects and practical assignments are intended to help the development of skills necessary for a career as a music educator. The lab will include discussions, guest speakers, practical application of class materials and may occasionally include podium time in front of one of Jewell’s existing choral ensembles. Prerequisite: MUS 311."
317,WilliamJewell,MUS 344 Hymnody	(2 cr. hrs.) ,"A survey of the history of Christian hymnody, from Gregorian chant through Contemporary Christian Music of the 21st century, focusing primarily on musical styles and secondarily on theological and literary contexts. Prerequisites: CTI 233 and MUS 120. Prior completion of MUS 330, 331 and 332 is highly recommended."
318,WilliamJewell,MUS 350 Music in Society and Culture	(2 cr. hrs.) ,"A deep exploration of music as it relates to society and culture. Students taking this course will wrestle with the place of the arts generally, and specifically music, in society and culture. Students should be able to articulate how the role of the arts has changed throughout western culture and should be able to both advocate articulately for the arts and understand arguments against the place and role of the arts in society and culture. Students will engage in discussion of various readings, or other sources. Prerequisite: Junior-year standing is required."
319,WilliamJewell,MUS 352 Methods in Woodwind Instruments	(1 cr. hr.),"This class is designed to train the future music educator in the pedagogy and repertoire for woodwind instruments. The class will focus particularly on beginner technique, embouchure acquisition and fingering. The class will also delve into a procedure-based classroom management that will serve the future music educator in beginning instrumental classrooms. No prerequisites."
320,WilliamJewell,"MUS 353 Methods in Brass and 
Percussion Instruments	(1 cr. hr.)","This class is designed to train the future music educator in the pedagogy and repertoire for brass and percussion instruments. The class will focus particularly on beginner technique, embouchure acquisition and fingering. The class will also delve into a procedure-based classroom management that will serve the future music educator in beginning instrumental classrooms. No prerequisites."
321,WilliamJewell,MUS 364 Vocal Pedagogy and Literature	(3 cr. hrs.),"Students will study pedagogical models used in the history of teaching singing, from the 18th century to the present. Physiological/anatomical concepts will be learned to facilitate a fuller understanding of vocal production, along with practical experience of teaching to beginners. Within the historical context a systematic review of vocal literature will be conducted, allowing for a more thorough knowledge of appropriate songs for singers of various levels. Prerequisite: completion of at least two semesters of MUS 214V."
322,WilliamJewell,MUS 365 String Pedagogy and Literature	(3 cr. hrs.),This course delves into the instrument-specific pedagogy and staple repertoire for the music performance major. Students will further their knowledge of instrumental technique alongside development of their knowledge of the standard body of musical works for their particular instrument.
323,WilliamJewell,MUS 366 Brass Pedagogy and Literature	(3 cr. hrs.),This course delves into the instrument-specific pedagogy and staple repertoire for the music performance major. Students will further their knowledge of instrumental technique alongside development of their knowledge of the standard body of musical works for their particular instrument.
324,WilliamJewell,MUS 367 Woodwind Pedagogy and Literature	(3 cr. hrs.),This course delves into the instrument-specific pedagogy and staple repertoire for the music performance major. Students will further their knowledge of instrumental technique alongside development of their knowledge of the standard body of musical works for their particular instrument.
325,WilliamJewell,MUS 368 Percussion Pedagogy and Literature	(3 cr. hrs.),This course delves into the instrument-specific pedagogy and staple repertoire for the music performance major. Students will further their knowledge of instrumental technique alongside development of their knowledge of the standard body of musical works for their particular instrument.
326,WilliamJewell,MUS 369 Keyboard Pedagogy and Literature	(3 cr. hrs.),"A team-taught survey of graded teaching materials, repertoire and pedagogical techniques for pianists and organists. Both historical background and contemporary methods are emphasized. Required for all piano and organ performance majors. Prerequisites: Successful completion of piano barrier exam and admission to 400-level study of applied piano or organ. "
327,WilliamJewell,MUS 375 Opera Workshop	(1 cr. hr.),Study of a selected opera or operetta. The study will include examination of the music and libretto and the effect these elements have on the characterization of each role. Other works and composers that relate to the selected opera will also be examined. MUS 375 may be repeated once with credit applied toward graduation. Prerequisite: permission of the instructor.
328,WilliamJewell,MUS 376 Piano Accompanying	(1 cr. hr.) ,Piano accompanying techniques for basic vocal and instrumental solos and ensembles. Study will include representative works from contrasting periods of music. Offered on demand.
329,WilliamJewell,MUS 399 Half Recital	(1 cr. hr.) ,"A varied and appropriately challenging solo recital comprising of 20 minutes of music. The recital program should include at least one small ensemble work. Specific requirement for voice, piano or instrumental recitals can be found in the Music Department Handbook or can be obtained from the appropriate division directors."
330,WilliamJewell,"MUS 400 Introduction to 
the Business of Music	(2 cr. hrs.) ","This course offers an overview of the various aspects of the business of music. Topics to be explored will include: The United States copyright law, mechanical licensing, contracts in music, careers in music, taxes, budgeting and time management skills. Students will undertake practical projects that will prepare them to make a living as a musician. Part of the course will include professionals in the music business from various fields (retail music store operations, music therapy, recording industry, public school educator, church music, manufacturer’s representative, performer, composer, musical instrument repair, publisher/editor) offering perspectives on how the music business operates. Usually taken in the junior or senior year."
331,WilliamJewell,"MUS 420 Composition and Arranging Seminar I - 
General Techniques in Context	(2 cr. hrs.)","This course will introduce the student to some of the primary techniques and systems used in musical composition. A student enrolling in this course is expected to have an understanding of common practice music theory, structural forms in music and twentieth century music theory. In this course students will learn to apply those class materials previously studied in practical exercises and original compositions. The student will also be introduced to various instrument techniques and characteristics and engage in score study. As an outcome of this course, students should be able to think compositionally about the conception and development of a piece of original music."
332,WilliamJewell,MUS 441 Music Literature: Performance Practices and Historical Research	(2-4 cr. hrs.) ,"May be offered as a specialized course in the literature or theory of a specific area, e.g., Choral Literature, Vocal Literature, Piano Literature, Symphonic Literature, Chamber Music or Eighteenth Century Counterpoint. Prerequisite: permission of instructor. Offered on demand."
333,WilliamJewell,MUS 470 Portfolio	(1 cr. hr.) ,"The portfolio should be a work of synthesis in which a student crafts a question, the answer to which will involve bringing together and synthesizing information from various courses already taken or currently being taken at William Jewell. Students will work with a faculty member to craft the question and then meet regularly to receive advice and guidance as the portfolio takes shape. The nature of the portfolio is flexible but may include written work, performance, technology, composition or a combination of these and/or other methods of presentation."
334,WilliamJewell,MUS 499 Full Recital	(1 cr. hr.) ,"A varied and appropriately challenging solo recital comprising of 45 minutes of music. The recital program should include at least one small ensemble work. Specific requirement for voice, piano, instrumental or composition recitals can be found in the Music Department Handbook or from the appropriate division directors."
335,WilliamJewell,MUS 414 Advanced Applied Study	(1 cr. hr.) ,"These two courses allow one-on-one private applied lessons on any standard orchestral instrument. The one hour of credit allows for a one-hour lesson per week. Usually MUS 214 is taken in the first and sophomore years, and MUS 414 is taken in the junior and senior years. The advanced level is more demanding and reflects the standard of literature, technique and mastery of musicality expected. It is required of performance and education majors only. Others may take the higher level with permission of the applied teacher."
336,WilliamJewell,MUS 111C Class Guitar	(1 cr. hr.) ,"Designed for beginners interested in functional guitar. Basic techniques in classical guitar to include major/ minor chords, inversions and scales with application of materials used in elementary music. May be repeated, using the same number, for credit toward graduation."
