School,CourseID,Descriptions,Data Science Term,Data Science Analytics,Data Science Engineering,Data Management,Research Methods and Project Management,Business Analytics,Website,Data Visualization,Statistics,Experimental Design,Programming,Algorithms/Modeling/AI,Data Collection,Data Sources,Data Types,Data Analysis,Application,Simulation,Software,Lab,Sum,Weights,category
SmithSUPERTRIMMED,FMS 250 Global Cinema After World War II ,The postwar period time increasing globalization brought interconnected international film culture But also time certain key national cinemas defined redefined This examines trends focuses work influence significant directors landmark films emphasizing cinematic cultural specificity also crosscultural transhistorical concerns What makes film Italian Brazilian British How national identity help shape country’s cinema films help shape national identity How films circulate cultures kinds conversations films nation culture others How idea nation counterproductive way think cinema How ideas history self inform cinema vice versa How need adjust spectatorship engage films places times We examine films filmmakers film movements including Italian Neorealism French New Wave New German Cinema Brazilian Cinema Novo Chinese Fifth Generation Hong Kong Action Cinema films Ousmane Sembene Thomas Gutierrez Aléa Satyajit Ray Akira Kurosawa Julie Dash Spike Lee Satisfies media histories requirement film media studies A 4,"cinema, cinemas, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18248,1
SmithSUPERTRIMMED,FMS 261 Video Games and the Politics of Play ,An estimated 63 US households members play video games regularly game sales routinely exceed film box office figures As medium grows cultural power increasingly important think games meaning This serves introduction Game Studies equipping vocabulary analyze video games surveying medium’s genres sampling scholarly discipline’s influential theoretical writing The particular focus though ideology operating beneath surface popular entertainment objects ways video games enter political discourse Enrollment limit 30,"film, play",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02985,1
SmithSUPERTRIMMED,FMS 265 Film in the Digital Age ,Film dominant entertainment form twentieth century faces sweeping changes twentyfirst Digital technologies widely replacing film cameras projectors theatrical exhibition continues decline audiences watch movies smaller smaller screens list entertainment forms competing public’s attention grows longer Appropriating Peter Greenaway’s provocation “Cinema dead live cinema” consider challenge digital media present film’s primacy also ways film survived thrived previous periods dramatic technological Prerequisite FMS 150,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09677,1
SmithSUPERTRIMMED,FMS 282 Advanced Production Workshop ,We take skills insights gained introductory production courses develop creation 10minute project We learn making work researching reading watching films We take opportunity learn conventions chosen form decide content demands formal experimentation risktaking The structured projects brings Prerequisite Introduction Video Production Application permission required Enrollment limited 10 A 4,"production, films",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.09184,2
SmithSUPERTRIMMED,FMS 285 Screenwriting ,This class explores modes screenwriting give weight cinematic elements usually ignored orthodox screenplay form We pictorial audiovisual content rather mere style explore ways write visual addition dialogue Throughout class emphasis writing personal content humanscaled stories rather historical film genres Weekly writing exercises includes original content scenes established characters finished films TV shows There also specific technical exercises built structural film elements like timelapse etc A first workshop narrative screenwriting Weekly short writing assignments inclass workshops scenes Longer final project Prerequisite FMS 150 Introduction Film Media Studies also taken concurrently Enrollment limit 12 Instructor permission required,"films, film",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05789,2
SmithSUPERTRIMMED,"FMS 345 Violence, Mortality and the Moving Image ",If cinema André Bazin writes “change mummified” violence death among dramatic physical changes “mummify” This studies complex relationship cinema bodily spectacles How censorship impacted way violence screened How cameras internal processes death externally visible What ethics filming “real” violence death documentary mode How cultural attitudes toward violence death reflected shaped films As cautionary note necessarily includes graphic representations violence death Prerequisites FMS 150 Enrollment limit 12 A 4,"cinema, films",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.06618,2
SmithSUPERTRIMMED,FMS 430D Honors Project ,A thesis film studies topic creative project 8 fullyear 4 per 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333,1
SmithSUPERTRIMMED,CLT 266 Studies in South African Literature and Film ,Modern South African Literature Cinema Members department,cinema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,1
SmithSUPERTRIMMED,FRN 252 French Cinema ,Paris Screen Members department Expected next 3 years Cities Light Urban Spaces Francophone Film Members department Expected next 3 years,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1
SmithSUPERTRIMMED,FRN 392 Topics in Culture ,Stereotypes French Cinema Members department Expected next 3 years,cinema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111,1
SmithSUPERTRIMMED,GER 300 Topics in German Culture and Society ,On Origins German Film Art Members department Expected next 3 years Vom Krieg zum Konsens German Film Since 1945 Members department,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09524,1
SmithSUPERTRIMMED,SPN 373 Seminar: Cultural Movements in Spanish America ,Recent Latin American Films Bridging Public Private Members department Expected next 3 years Literature Film Transnational Imagination Latin America Members department Expected next 3 years,"films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1
SmithSUPERTRIMMED,THE 242 Acting II ,Acting Directing Actors Camera Members department Expected next 3 years,actors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2
SmithSUPERTRIMMED,FYS 101 The Lives of Animals: Literature and the Nonhuman ,In track animals across range poems stories novels essays films try imagine like human From stories people transforming animals texts insist clue animals really feel consider various ways writers distinguish—or refuse distinguish—humans animals Why ask literature art haunted animal life We discuss zoos pets fables cartoons animal rights vegetarianism anthropocentrism extinction Enrollment limited 16 firstyear E WI 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448,1
SmithSUPERTRIMMED,FYS 107 Women of the Odyssey ,Homer’s Odyssey presents gallery memorable women Penelope also Nausicaa Calypso Circe Helen plays cameo role Clytemnestra regularly invoked negative example Together women define spectrum female roles possibilities faithful wife bridetobe temptress adulteress murderer We begin careful reading Odyssey study afterlife female characters Western literary tradition Readings drawn authors ancient Homer Aeschylus Sophocles Euripides Ovid modern HD Robert Graves Louise Glück Margaret Drabble This counts toward classics classical studies study women gender majors Enrollment limited 16 firstyear E WI 4,plays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02532,1
SmithSUPERTRIMMED,FYS 119 Performance and Film Criticism ,An introduction elements history functions criticism How reviewers form critical responses theatre dance performances films The seminar explores different critical perspectives The attend live performances film video screenings write reviews critical responses This counts toward theatre Enrollment limited 16 firstyear WI A L 4,"theatre, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11364,1
SmithSUPERTRIMMED,FYS 124 Writers and the Body: Health and Illness in African Diasporic Women’s Literature ,This seminar explore representations health illness writing women African diaspora nineteenth century present Our authors hail Antigua Bermuda Canada Guadeloupe United States interventions ideological geographical engage even broader territory We ask women novelists memoirists poets playwrights health care professionals challenge support influence respond contemporary medical theories health illness We also archival digital resources Smith Enrollment limited 16 firstyear WI 4,playwrights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333,1
SmithSUPERTRIMMED,FYS 128 Ghosts ,This explores Toni Morrison Beloved calls “the living activity dead” ambitions desires effects Often returning figures memory history ghosts raise troubling questions learn We shall survey variety phantasmagorical representations poems short stories novels films spiritualist scientific treatises spirit photography This counts towards English Enrollment limited 16 firstyear WI 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04082,1
SmithSUPERTRIMMED,FYS 137 Of Minds and Molecules: Philosophical Perspectives on Chemistry and Biochemistry ,What “shape” “size” “color” smell We often vision metaphor describing perceptions senses limit perceive How often visual models chemists metaphors associated models affect chemists study For example mean speak molecular “switches” “brakes” How metaphors kinds languages chemists differ used Is chemistry discipline sharing language Is even autonomous discipline reducible physics We explore questions philosophical perspective using examples drawn primarily chemistry biochemistry The designed firstyear would like explore current conceptual issues challenge beliefs science Enrollment limited 20 firstyear WI 4,arts,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0.03165,0
SmithSUPERTRIMMED,FYS 140 Literature and Medicine ,How stories heal What learn medicine stories novels poems plays case studies Comparing narratives different cultures also compose stories The also introduces broader issues medical humanities medical ethics healthcare disparities crosscultural communication Works available translation China Taiwan France Russia North Latin America Enrollment limited 16 firstyear WI L 4,plays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05102,2
SmithSUPERTRIMMED,FYS 146 Can Women Have Adventures? ,We examine contemporary girls’ adventure novels films These fictions rework classic patterns “boys’ books” create heroic girls meant inspire young female readers We begin two classic 19thcentury boys books situate readings contemporary girls’ adventures We focus structure girls’ adventure landscape creating maps writing blog posts fiction asking questions What significant boundaries fictions imagine What gender class ideas enforce How boy girl heroes differ What girl hero Enrollment limited 16 firstyear WI 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02778,1
SmithSUPERTRIMMED,"FYS 152 Demons, Deities, and Despots: The Myths, Magic, and Madness of Islands ",This explores island mythical blank space paradise nomans land encourages humankinds primordial impulses We associate islands adventure wilderness freedom magic dystopia utopia In cultural imaginary island exists invented discovered reinvented We consider wide range texts films isles Odyssey home seductive goddesses fairytale virgin princess giant cannibals lotus addicts Prospero’s magic kingdom Swift’s Lilliput Peter Pan’s Neverland Golding’s manmade dystopia Lord Flies Jean Rhys’s Jamaica Wide Sargasso Sea Jamaica Kincaid’s Antigua A Small Place Enrollment limited 16 firstyear WI L 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,1
SmithSUPERTRIMMED,"FYS 156 Rebels, Refugees, Rakes and Eccentrics: Fantasies of Germanness in American Popular Culture ",Although German immigrants faded distinct ethnic group American society World War I American popular culture consistently fascinated Germanness strange intriguing images evokes This explore profound influence German culture US response American popular culture influence 20th 21st centuries We examine among things various films The Big Lebowski Blazing Saddles Dr Strangelove many others TV series The Simpsons The XFiles Saturday Night Live Counts toward German studies Enrollment limited 16 firstyear WI A 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02778,1
SmithSUPERTRIMMED,FYS 160 The End of the World as We Know It: The Post-Apocalyptic Novel ,We explore wide range literary scenarios depict collapse civilization wake plaguelike disease nuclear war The motif postApocalyptic novel become yet roots go back far Jack London’s The Scarlet Plague Mary Shelley’s The Last Man In works examining witness attempts survivors catastrophe create world merely live world past casts vast shadow present The society comes forth worlds anarchic dystopic utopian combination Some works explore Alas Babylon On Beach Riddley Walker The Postman A Canticle Leibowitz The Chrysalids The Road others Film adaptations shown part Enrollment limited 16 firstyear WI 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01124,1
SmithSUPERTRIMMED,FYS 173 Through the Green: Reading the Landscape of Golf ,The game golf experience shaped biomechanics sociocultural contexts historical conditions landscape In seminar focus primarily environmental sociocultural conditions play This approach takes race class gender bodies historical scope golf United States roots Scotland global appeal Additionally explore landscape layout golf Here examine architectural renderings courses ranging recreational spaces privileged environs renowned courses built world class architects Enrollment limited 16 firstyear WI 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01613,1
SmithSUPERTRIMMED,FYS 174 Merging and Converging Cultures: What Is Gained and Lost in Translation? ,By reaching across linguistic cultural barriers fosters understanding different worldviews introduces varied field translation order develop critical thinking skills broaden intercultural awareness Translation fundamental human activity way individuals perceive world influences interpretation understanding communication Traditional forms translations interpretation studied adaptationtransformation literary texts films different art forms Topics studied translation theories ethics translation invisibilityvisibility translators transculturation subtitling dubbing machine translation globalization Competence language English enrollment foreign language required highly recommended Enrollment limited 16 firstyear WI 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04667,2
SmithSUPERTRIMMED,FYS 179 Rebellious Women ,This seminar introduces trailblazing women changed American social political landscape reform mobilization cultural interventions outright rebellion We variety texts No Turning Back Estelle Freedman primary sources archives SCMA films walking tour local events The intention seminar threefold 1 provide overview feminist ideas action American history 2 introduce primary documents research methods 3 encourage reflection discussion current gender issues Enrollment limited 16 firstyear E WI H S 4,films,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.04478,3
SmithSUPERTRIMMED,FYS 185 Style Matters: The Power of the Aesthetic in Italian Cinema ,Examining Italian cinema neorealism today investigates directors negotiated two apparently independent postwar traditions aesthetic realism purports show Italian society landscape without embellishments search beauty style historically characterized Italian civilization become trademark today’s global culture Made Italy We study Italian pinups postwar cinema Latin lover figure representations Fascism Bel Paese myth portraits lower classes immigrants Directors Amelio Antonioni Bertolucci De Santis De Sica Germi Moretti Ozpetek Pasolini Sorrentino Visconti Conducted English Films English subtitles This counts toward film media studies Italian studies majors Enrollment limited 16 firstyear WI A L 4,"cinema, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05556,1
SmithSUPERTRIMMED,FRN 120 Intermediate French ,An intermediate language designed two three years high school French Its main objective develop cultural awareness ability speak write French exposure variety media literary texts newspaper articles ads clips films videos completing normally enter 220 Enrollment limited 18 per section,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1
SmithSUPERTRIMMED,FRN 220 High Intermediate French ,Review communicative skills writing class discussion Materials movie comic book play novel Prerequisite three four years high school French 103 120 permission completing normally enter 230 Enrollment limited 18 per section,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03226,1
SmithSUPERTRIMMED,"FRN 235 Speaking (Like the) French: Conversing, Discussing, Debating, Arguing ",A total immersion French oral expression using authentic cultural materials French films series songs video clips internet resources news reporting televised versions roundtable discussions intellectual exchanges documentary reporting learn French agree disagree another converse argue attempt persuade Interactive multimedia exercises games role playing discussions debates presenting formal exposés improving pronunciation Prerequisite 230 permission Registration required attendance meeting 2018 date location meeting TBA Admission permission,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,1
SmithSUPERTRIMMED,FRN 250 Skyping With the French: Cross-Cultural Connections ,Using webcam video conferencing technology conversations real time French Paris We examine youth culture France explore fundamental cultural differences Americans French Topics cultural attitudes beliefs social values institutions relevant socioeconomic issues Materials textbooks cultural essays surveys articles films songs Prerequisite 230 higher permission Enrollment limited 15 F S 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04082,1
SmithSUPERTRIMMED,FRN 264 Encountering Others in Ancien Régime France ,How France’s cultural political identity shaped encounters Other expanded trade conquest foreign political cultural powers Ottoman empire newly discovered nations Americas Africa Tahiti How concept foreigner evolve confrontations nations religions ethnicities put question France’s conception society culture We examine range texts treatises pamphlets novels theatre ballet héroïque “otherness” foreignness explored Readings Montaigne Molière Montesquieu Graffigny Voltaire Diderot Gouges Duras Condorcet Prerequisite 230 permission F L 4,theatre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01515,1
SmithSUPERTRIMMED,"FRN 265 Les Années Noires: Living through the Occupation, 1939—45 ",What like live Paris German occupation What moral dilemmas political risks Parisians faced struggled survive And today judge historical period lived experience difficult period global simulation creates character specific identity past—a secret collaborator Jewish immigrant resistance fighter closeted homosexual avantgarde artist reporter widow soldier fought Maréchal Pétain WWI—and representing diversity Parisian population time Each writes character’s “memoirs” reacting historical personal events unique perspective Readings range historical documents speeches testimonials drama fiction Weekly films In French Prerequisite 230 Enrollment limited 16 WI F H L 4,"drama, films",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.04118,0
SmithSUPERTRIMMED,FRN 343 Cultural Wars at the Theater ,What effects theater audience society Does corrupt public society JJ Rousseau argued contrary morally reform audience society Diderot believed The debate moral political uses misuses theater animated public philosophes critics state mid17th century Révolution today We study way authors critics theater responded debate classical drama Racine Molière street theater Paris fairs influence Comédie italienne genres drame bourgeois liberation theater Revolution 20th 21st centuries uses theatre resist German occupation WWII recent debate censoring staging Voltaires Le Fanatisme ou Mahomet le Prophète contemporary theatre Ariane Mnouchkine aims raise political consciousness audience crisis global migration today There number film screenings,"theatre, drama, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04124,1
SmithSUPERTRIMMED,CLT 242 What and Where Is Main Street? ,Where Main Street What times spaces places expression conjure Are equivalent concepts places cultures What aesthetics life livelihoods politics associate How images concept manipulated affect us environmental issues public discourse When treasure landscape flee We begin looking American Main Streets explore concepts British French German Russian texts media Prerequisite literary studies L 4,arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
SmithSUPERTRIMMED,FYS 199 Re-Membering Marie Antoinette ,How reimagine reconstruct understand historical personage How perceive get “know” figure knowledge historical moment context person lived We examine Marie Antoinette variety perspectives archival sources documents letters biographies portraits—official unofficial—caricatures pornographic pamphlets fictional works plays novels films figures The incorporates roleplaying unit reenacting trial every member class plays role important participants Some film screenings Enrollment limited 16 firstyear WI H L 4,"films, film, plays",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1129,1
SmithSUPERTRIMMED,GER 300 Topics in German Culture and Society ,Topics Normally semesters Vom Krieg zum Konsens German Film Since 1945 This investigates German film culture since Third Reich Included works Fatih Akin Michael Haneke Werner Herzog Margarethe von Trotta Wolfgang Staudte learn analyze film conduct basic research German Discussion addresses aesthetic technical issues portrayals race gender class migration divided Germany reunification filmic interventions legacy Nazism Conducted German Prerequisite GER 250 permission F 4,film,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.05469,2
SmithSUPERTRIMMED,"FYS 156 Rebels, Refugees, Rakes and Eccentrics: Fantasies of Germanness in American Popular Culture ",Although German immigrants faded distinct ethnic group American society World War I American popular culture consistently fascinated Germanness strange intriguing images evokes This explore profound influence German culture US response American popular culture influence 20th 21st centuries We examine among things various films The Big Lebowski Blazing Saddles Dr Strangelove many others TV series The Simpsons The XFiles Saturday Night Live Counts toward German studies Enrollment limited 16 firstyear WI A 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02778,1
SmithSUPERTRIMMED,FYS 187 The Temptations of Knowledge ,Would sell soul forbidden knowledge What fate would await Since sixteenth century story Faust scholarmagiciancharlatan traded soul Devil explored questions anew retelling provides window struggles ambitions age Readings Marlowe Calderón Goethe Alcott Thomas Mann films Murnau Sokurov Enrollment limited 16 firstyear WI L 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545,1
SmithSUPERTRIMMED,JUD 110 Introduction to Yiddish Culture ,An introduction Yiddish Jewish language dreamers scholars workers rebels almost 1000 years Europe diaspora Explores folk tales short stories theater film popular culture historical context How Yiddish continue function today site radical political engagement cultural disruption No prerequisites readings translation,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,1
SmithSUPERTRIMMED,GOV 220 Introduction to Comparative Politics ,This introduces comparative political analysis provides foundation better understand political economic social forces diverse set countries We first focus key methods concepts state nation asking states come nations built The addresses questions including Why countries democratic others authoritarian How states promote stymie economic development What role civil society social groups play political economic transition The combines theoretical conceptual analysis cases drawn around world S 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.03077,2
SmithSUPERTRIMMED,GOV 234 Colloquium: Comparative Responses to AIDS in Africa ,Before AIDS became international priority today local communities national governments experiencing AIDS pandemic firsthand responded diverse ways Why states active others responding AIDS What tried fight AIDS Africa importantly anything working What conditions success In aim learn politics policy resourceconstrained settings using case study response AIDS Africa We start learning epidemiology HIVAIDS experience AIDS Africa We explore responses AIDS national international actors The remainder focuses interventions HIV AIDS concluding close look local realities global intervention AIDS Enrollment limit 20 WI S 4,actors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,1
SmithSUPERTRIMMED,GOV 247 International Relations in Africa ,This provides introduction international relations contemporary Africa It explores Africa redefined understanding international relations role global actor Core themes politics postindependence international alignments external causes effects authoritarian rule continents role global political economy The concludes consideration pressing current issues African continent including state failure health interventions issues peace security China’s growing economic political influence E,actor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01818,1
SmithSUPERTRIMMED,GOV 252 International Organizations ,What role international organizations play world politics role play Do international organizations represent humanity’s higher aspirations simply tools wealthy powerful This explores problems processes international organizations drawing theoretical historical contemporary sources perspectives We focus three contemporary organizations United Nations World Trade Organization European Union Prerequisite 241 permission S 4,play,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05102,2
SmithSUPERTRIMMED,"GOV 262 Early Modern Political Theory, 1500–1800 ",A study Machiavellian powerpolitics efforts social contract utilitarian liberals render politics safe humane Topics considered political behavior republican liberty empire war state nature natural lawnatural right sovereignty peace limitations power general liberalism’s relation moral theory religion economics Readings Machiavelli Hobbes Locke Rousseau Hume Smith others also novels plays 4,plays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04082,1
SmithSUPERTRIMMED,FYS 154 The World of Anna Karenina ,The FYS explores social cultural political history late imperial Russia Leo Tolstoys iconic novel Anna Karenina learn production novel also focus themes modernization industrialization gender sexuality social construction family marriage empire colonialism They also study rise realism art ways Russian educated classes used style form social critique Enrollment limited 16 firstyear E WI H 4,production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01818,1
SmithSUPERTRIMMED,JUD 288 History of Israel ,Israel prestate origins Zionism late 19th century present Analysis ongoing challenges special attention competing identities place religion civil life political conflict traditions critical selfreflection Interpretation Israeli political cultural history discussion primary sources documentary film H 4,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0.05556,3
SmithSUPERTRIMMED,"HST 212 (L) China in Transformation, A.D. 750–1900 ",Chinese society civilization Tang dynasty Taiping rebellion Topics disappearance hereditary aristocracy rise scholarofficial class civil service examination system NeoConfucian orthodoxy poetry Mongol conquest popular beliefs women family Manchus China domestic rebellion confrontation West H 4,arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
SmithSUPERTRIMMED,ENV 230 Colloquium: Environment and Society in Contemporary China ,China faces range environmental challenges 21st century air pollution water contamination food scarcity energy management deforestation The considers environmental issues examining come Chinese response global measures proposed—and taken—to address Environmental issues placed context social economic political changes occurred China past decades economic growth globalization urbanization population migration media expansion Finally considers China’s traditional attitudes toward nature environment asks role attitudes play today Enrollment limited 18 H N S 4,play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01449,1
SmithSUPERTRIMMED,HST 248 (C) The French Revolution as Epic ,Cultural social interpretations fundamental event modern history The staging politics tribune guillotine History literary art prose poetry drama film Focus Paris 1787–95 Enrollment limited 18 H L 4,"drama, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143,1
SmithSUPERTRIMMED,GER 320 Germany 1945–1990 ,This provides continuation 270 covers postwar period occupation founding two German states GermanGerman relations Cold War reunification Germany Historical analysis reading selected literary works screening films Prerequisite 270 permission Limited enrolled Smith Program Abroad Hamburg F H L 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0641,2
SmithSUPERTRIMMED,HST 235 Independent Africa: A Social and Cultural History ,This provides general introductory survey African social cultural history approximately end World War II present In look beyond formal political maneuvering elite figures focusing instead many competing ways broad array African actors engaged changing political social contexts lived As key themes anticolonialism decolonization development HIVAIDS serve lenses range perspectives life independent Africa H S 4,actors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03636,1
SmithSUPERTRIMMED,AFR 278 The ’60s: A History of Afro-Americans in the United States from 1954 to 1970 ,An interdisciplinary study AfroAmerican history beginning Brown Decision 1954 Particular attention given factors contributed formative years civil rights movements black films music era rise black nationalism importance AfroAmericans Vietnam War Recommended background survey AfroAmerican history American history AfroAmerican literature Enrollment limited 40,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04762,1
SmithSUPERTRIMMED,HST 266 (L) Emancipation and the Afterlife of Slavery ,Examines longevity US Civil War historical memory pivotal period development American racism African American activism Explores cuttingedge histories primary source materials documentaries popular films visual political culture Explores Civil War mass slave insurrection studies myriad meanings Emancipation Looks slavery race racism twentieth twentyfirst centuries H 4,films,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05435,2
SmithSUPERTRIMMED,SWG 270 Colloquium: Oral History and Lesbian Subjects ,Grounding work current scholarship lesbian history explores lesbian queer bisexual communities cultures activism While becoming familiar existing narratives lesbianqueer lives introduced method oral history key documentation strategy production lesbian history What gaps literature oral history assist filling spaces What historical narrative privileges categories gender sexuality look like And need adapt research methods including oral history order talk lesbianqueer lives Our texts secondary literature 20thcentury lesbian cultures communities oral history theory methodology primary sources Sophia Smith Collection SSC conduct transcribe edit interpret interviews final project The oral histories archived Documenting Lesbian Lives collection SSC Prerequisite SWG 150 permission Enrollment limited 20 H L 4,production,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0.02913,0
SmithSUPERTRIMMED,HST 390 Seminar: Teaching History ,A consideration study history broadly conceived gets translated curriculum middle secondary schools Addressing range topics American history develop lesson unit plans using primary secondary resources films videos internet materials Discussions focus historical content pedagogy used teach Open upperlevel undergraduates Does count seminar history H 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04444,1
SmithSUPERTRIMMED,ITL 245 Culture Context: Italian Immersion ,This offers indepth study Italian culture broaden understanding Italian history literature customs Through readings discussions interactions native speakers films gain good understanding Italian society This also intends develop students’ intermediate knowledge Italian language prepare studyabroad experience Florence Prerequisites ITL 110Y 111 ITL 220 230 placement department F L 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04082,1
SmithSUPERTRIMMED,FYS 174 Merging and Converging Cultures: What Is Gained and Lost in Translation? ,By reaching across linguistic cultural barriers fosters understanding different worldviews introduces varied field translation order develop critical thinking skills broaden intercultural awareness Translation fundamental human activity way individuals perceive world influences interpretation understanding communication Traditional forms translations interpretation studied adaptationtransformation literary texts films different art forms Topics studied translation theories ethics translation invisibilityvisibility translators transculturation subtitling dubbing machine translation globalization Competence language English enrollment foreign language required highly recommended Enrollment limited 16 firstyear WI 4,films,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04667,2
SmithSUPERTRIMMED,FYS 185 Style Matters: The Power of the Aesthetic in Italian Cinema ,Examining Italian cinema neorealism today investigates directors negotiated two apparently independent postwar traditions aesthetic realism purports show Italian society landscape without embellishments search beauty style historically characterized Italian civilization become trademark today’s global culture Made Italy We study Italian pinups postwar cinema Latin lover figure representations Fascism Bel Paese myth portraits lower classes immigrants Directors Amelio Antonioni Bertolucci De Santis De Sica Germi Moretti Ozpetek Pasolini Sorrentino Visconti Conducted English Films English subtitles This counts toward film media studies Italian studies majors Enrollment limited 16 firstyear WI A L 4,"cinema, films, film",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05556,1
SmithSUPERTRIMMED,JUD 201 Readings in Modern Hebrew Language ,The focus practical skills decipher comprehend translate Hebrew literature music film television print media The organized around topics suited interests language level ascertained colloquial Hebrew used everyday situations Prerequisite JUD 102 equivalent permission Can repeated different topic,film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02703,1
