,School,CourseID,Descriptions,Data Science Term
836,UniOfChicagoSUPERTRIMMED,MATH 27300 Basic Theory of Ordinary Differential Equations 100 ,One of the following 100 MATH 21100 Basic Numerical Analysis MATH 21200 Advanced Numerical Analysis Statistical Theory and Methods III 200 One of the following 100 STAT 25100 Introduction to Mathematical Probability STAT 25150 Introduction to Mathematical ProbabilityA MATH 23500 Markov Chains Martingales and Brownian Motion STAT 28000 Optimization 100 Three approved electives see Elective Courses below,optimization
837,UniOfChicagoSUPERTRIMMED,BIOS 24408. Modeling and Signal Analysis for Neuroscientists. 100 Units. ,The provides an introduction into signal analysis and modeling for neuroscientists We cover linear and nonlinear techniques and model both single neurons and neuronal networks The goal is to provide with the mathematical background to understand the literature in this field the principles of analysis and simulation software and allow them to construct their own tools Several of the 90minute lectures include demonstrations andor exercises in Matlab Instructors W van Drongelen Terms L Prerequisites Undergraduates Biology Major BIOS 26210 and 26211 or consent of instructor Neuroscience Major NSCI 20130 Equivalent Courses NSCI 24000 CPNS 32111,simulation
838,UniOfChicagoSUPERTRIMMED,BIOS 26210. Mathematical Methods for Biological Sciences I. 100 Units. ,This builds on the introduction to modeling biology take in the first year BIOS 20151 or 152 It begins with a review of onevariable ordinary differential equations as models for biological processes changing with time and proceeds to develop basic dynamical systems theory Analytic skills include stability analysis phase portraits limit cycles and bifurcations Linear algebra concepts are introduced and developed and Fourier methods are applied to data analysis The methods are applied to diverse areas of biology such as ecology neuroscience regulatory networks and molecular structure The learn computations methods to implement the models in MATLAB Instructors D Kondrashov Terms Autumn L Prerequisites BIOS 20151 or BIOS 20152 and three quarters of a Biological Sciences Fundamentals sequence or consent of the instructor Equivalent Courses PSYC 36210 CPNS 31000,data analysis
839,UniOfChicagoSUPERTRIMMED,BIOS 26211. Mathematical Methods for Biological Sciences II. 100 Units. ,This is a continuation of BIOS 26210 The topics start with optimization problems such as nonlinear least squares fitting principal component analysis and sequence alignment Stochastic models are introduced such as Markov chains birthdeath processes and diffusion processes with applications including hidden Markov models tumor population modeling and networks of chemical reactions In computer labs learn optimization methods and stochastic algorithms eg Markov Chain Monte Carlo and Gillespie algorithm complete an independent project on a topic of their interest Instructors D Kondrashov Terms Winter L Prerequisites BIOS 26210 or equivalent Equivalent Courses CPNS 31100 PSYC 36211,optimization
840,UniOfChicagoSUPERTRIMMED,BIOS 26211. Mathematical Methods for Biological Sciences II. 100 Units. ,This is a continuation of BIOS 26210 The topics start with optimization problems such as nonlinear least squares fitting principal component analysis and sequence alignment Stochastic models are introduced such as Markov chains birthdeath processes and diffusion processes with applications including hidden Markov models tumor population modeling and networks of chemical reactions In computer labs learn optimization methods and stochastic algorithms eg Markov Chain Monte Carlo and Gillespie algorithm complete an independent project on a topic of their interest Instructors D Kondrashov Terms Winter L Prerequisites BIOS 26210 or equivalent Equivalent Courses CPNS 31100 PSYC 36211,optimization
841,UniOfChicagoSUPERTRIMMED,CMSC 10200. Introduction to Programming for the World Wide Web II. 100 Units. ,This introduces computer programming in Java with a focus on designing and implementing software for the World Wide Web We first introduce the fundamentals of programming giving particular attention to basic objectoriented techniques We employ Java Server Pages to develop programs that interact with users through web browsers Finally we study relational databases and integrating that study with generalpurpose Java programming build databasebacked web applications Instructors Staff Terms TBD Prerequisites Placement into MATH 13100 or equivalent and knowledge of HTML Notes This meets the general education requirement in the mathematical sciences May not be taken for by who have for CMSC 12100 15200 or 16200,relational databases
842,UniOfChicagoSUPERTRIMMED,CMSC 11800. Introduction to Data Science - I. 100 Units. ,Data science provides tools for gaining insight into specific problems using data through computation statistics and visualization This introduces to all aspects of a data analysis process from posing questions designing data collection strategies managementstoring and processing of data exploratory tools and visualization statistical inference prediction interpretation and communication of results Simple techniques for data analysis are used to illustrate both effective and fallacious uses of data science tools Although this is designed to be at the level of mathematical sciences courses in the Core with little background required we expect the to develop computational skills that will allow them to analyze data Computation will be done using Python and Jupyter Notebook Instructors Michael J Franklin Dan Nicolae Terms Autumn Note This will be crosslisted with STAT 11800 Prerequisites None Equivalent Courses STAT 11800,"data analysis, data collection, data science"
843,UniOfChicagoSUPERTRIMMED,CMSC 11900. Introduction to Data Science II. 100 Units. ,This is the second quarter of a twoquarter systematic introduction to the foundations of data science as well as to practical considerations in data analysis A broad background on probability and statistical methodology as well as a basic proficiency in RStudio will be provided More advanced topics on data privacy and ethics reproducibility in science data encryption and basic machine learning will be introduced We will explore these concepts with realworld problems from different domains Terms Winter Equivalent Courses STAT 11900,"data analysis, data science, machine learning"
844,UniOfChicagoSUPERTRIMMED,CMSC 12100-12200-12300. Computer Science with Applications I-II-III. ,This threequarter sequence teaches computational thinking and skills to who are majoring in the sciences mathematics and economics etc Lectures cover topics in 1 programming such as recursion abstract data types and processing data 2 computer science such as clustering methods eventdriven simulation and theory of computation and to a lesser extent 3 numerical computation such as approximating functions and their derivatives and integrals solving systems of linear equations and simple Monte Carlo techniques,"data types, simulation"
845,UniOfChicagoSUPERTRIMMED,CMSC 12200. Computer Science with Applications II. 100 Units. ,This is the second in a threequarter sequence that teaches computational thinking and skills to in the sciences mathematics economics etc Lectures cover topics in 1 data representation 2 basics of relational databases 3 shell scripting 4 data analysis algorithms such as clustering and decision trees and 5 data structures such as hash tables and heaps Applications and datasets from a wide variety of fields serve both as examples in lectures and as the basis for programming assignments In recent offerings have written a search engine and a system to do speaker identification will program in Python and do a quarterlong programming project Instructors A Rogers M Wachs Terms Winter Prerequisites CMSC 12100 Notes This meets the general education requirement in the mathematical sciences,"data analysis, relational databases"
846,UniOfChicagoSUPERTRIMMED,CMSC 12300. Computer Science with Applications III. 100 Units. ,The revolves around core ideas behind the management and computation of large volumes of data Big Data Topics include 1 Statistical methods for large data analysis 2 Parallelism and concurrency including models of parallelism and synchronization primitives and 3 Distributed computing including distributed architectures and the algorithms and techniques that enable these architectures to be faulttolerant reliable and scalable will continue to use Python and will also learn C and distributed computing tools and platforms including Amazon AWS and Hadoop This includes a project where will have to formulate hypotheses about a large dataset develop statistical models to test those hypotheses implement a prototype that performs an initial exploration of the data and a final system to process the entire dataset Instructors M Wachs Terms Prerequisites CMSC 12200,data analysis
847,UniOfChicagoSUPERTRIMMED,CMSC 12200. Computer Science with Applications II. 100 Units. ,This is the second in a threequarter sequence that teaches computational thinking and skills to in the sciences mathematics economics etc Lectures cover topics in 1 data representation 2 basics of relational databases 3 shell scripting 4 data analysis algorithms such as clustering and decision trees and 5 data structures such as hash tables and heaps Applications and datasets from a wide variety of fields serve both as examples in lectures and as the basis for programming assignments In recent offerings have written a search engine and a system to do speaker identification will program in Python and do a quarterlong programming project Instructors A Rogers M Wachs Terms Winter Prerequisites CMSC 12100 Notes This meets the general education requirement in the mathematical sciences,"data analysis, relational databases"
848,UniOfChicagoSUPERTRIMMED,CMSC 12300. Computer Science with Applications III. 100 Units. ,The revolves around core ideas behind the management and computation of large volumes of data Big Data Topics include 1 Statistical methods for large data analysis 2 Parallelism and concurrency including models of parallelism and synchronization primitives and 3 Distributed computing including distributed architectures and the algorithms and techniques that enable these architectures to be faulttolerant reliable and scalable will continue to use Python and will also learn C and distributed computing tools and platforms including Amazon AWS and Hadoop This includes a project where will have to formulate hypotheses about a large dataset develop statistical models to test those hypotheses implement a prototype that performs an initial exploration of the data and a final system to process the entire dataset Instructors M Wachs Terms Prerequisites CMSC 12200,data analysis
849,UniOfChicagoSUPERTRIMMED,CMSC 15400. Introduction to Computer Systems. 100 Units. ,This covers the basics of computer systems from a programmers perspective Topics include data representation machine language programming exceptions code optimization performance measurement memory systems and systemlevel IO Extensive programming required Instructors H Gunawi H Hoffmann M Wachs Autumn Terms AutumnSpring Prerequisites CMSC 12100 15100 or 16100 and CMSC 15200 16200 or 12300 Notes Required of who are majoring in Computer Science,optimization
850,UniOfChicagoSUPERTRIMMED,CMSC 16100. Honors Introduction to Computer Science I. 100 Units. ,Programming in a functional language currently Haskell including higherorder functions type definition algebraic data types modules parsing IO and monads Basic data structures including lists binary search trees and tree balancing Basic mathematics for reasoning about programs including induction inductive definition propositional logic and proofs Instructors R Chugh S Kurtz Terms Autumn Prerequisites Placement into MATH 16100 or equivalent and programming experience or by consent Notes This meets the general education requirement in the mathematical sciences,data types
851,UniOfChicagoSUPERTRIMMED,CMSC 22000. Introduction to Software Development. 100 Units. ,Besides providing an introduction to the software development process and the lifecycle of a software project this focuses on imparting a number of skills and industry best practices that are valuable in the development of large software projects such as source control techniques and workflows issue tracking code reviews testing continuous integration working with existing codebases integrating APIs and frameworks generating documentation deployment and logging and monitoring The also emphasizes the importance of collaboration in realworld software development including interpersonal collaboration and team management The will be organized primarily around the development of a classwide software project with organized into teams Collaboration both within and across teams will be essential to the success of the project Instructors B Sotomayor Terms Prerequisites CMSC 12200 CMSC 15200 or CMSC 16200,team management
852,UniOfChicagoSUPERTRIMMED,CMSC 22600. Compilers for Computer Languages. 100 Units. ,This covers principles of modern compiler design and implementation Topics include lexical analysis parsing type checking optimization and code generation This is a project oriented in which will construct a fully working compiler using Standard ML as the implementation language Instructors J Reppy Terms Alternate years Not in 20172018 Prerequisites CMSC 15400 required CMSC 22100 recommended Note Prior experience with ML programming not required Notes This is in alternate years,optimization
853,UniOfChicagoSUPERTRIMMED,CMSC 23800. Game Construction. 100 Units. ,Computer games are one of the most exciting applications of computer technology They also are large software systems that embody cuttingedge graphics as well as techniques from AI scientific simulation networking and databases This introduces the student to the basic algorithms and techniques used in computergame construction work in teams to design and create games using existing libraries for graphics physics simulation and so forth Instructors J Reppy Terms Not 20182019 Prerequisites CMSC 15400 and at least two of the following courses CMSC 23700 CMSC 23000 CMSC 23300 CMSC 23500 Strong background in programming and expertise in at least two technical areas underlying computer games eg AI graphics scientific computing networking Equivalent Courses MPCS 53800,simulation
854,UniOfChicagoSUPERTRIMMED,CMSC 23900. Data Visualization. 100 Units. ,Data visualizations provide a visual setting in which to explore understand and explain datasets This class describes mathematical and perceptual principles methods and applications of data visualization as it is popularly understood to refer primarily to tabulated data A range of data types and visual encodings will be presented and evaluated Visualizations will be primarily webbased using D3js and possibly other higherlevel languages and libraries Instructors G Kindlmann Terms Prerequisites CMSC 12200 CMSC 15200 or CMSC 16200,"data types, data visualization"
855,UniOfChicagoSUPERTRIMMED,CMSC 25025. Machine Learning and Large-Scale Data Analysis. 100 Units. ,This is an introduction to machine learning and the analysis of large data sets using distributed computation and storage infrastructure Basic machine learning methodology and relevant statistical theory will be presented in lectures Homework exercises will give handson experience with the methods on different types of data Methods include algorithms for clustering binary classification and hierarchical Bayesian modeling Data types include images archives of scientific articles online ad clickthrough logs and public records of the City of Chicago Programming will be based on Python and R but previous exposure to these languages is not assumed Instructors Staff Terms Prerequisites CMSC 15400 or CMSC 12200 and STAT 22200 or STAT 23400 or by consent Notes The prerequisites are under review and may change Equivalent Courses STAT 37601,"data types, machine learning"
856,UniOfChicagoSUPERTRIMMED,CMSC 25400. Machine Learning. 100 Units. ,This offers a practical problemcentered introduction to machine learning Topics covered include the Perceptron and other online algorithms boosting graphical models and message passing dimensionality reduction and manifold learning SVMs and other kernel methods artificial neural networks and a short introduction to statistical learning theory Weekly programming assignments give the opportunity to try out each learning algorithm on real world datasets Instructors R Kondor Terms Autumn Prerequisites CMSC 15400 or CMSC 12300 STAT 22000 or STAT 23400 strongly recommended Equivalent Courses STAT 27725,machine learning
857,UniOfChicagoSUPERTRIMMED,CMSC 27200. Theory of Algorithms. 100 Units. ,This covers design and analysis of efficient algorithms with emphasis on ideas rather than on implementation Algorithmic questions include sorting and searching graph algorithms elementary algorithmic number theory combinatorial optimization randomized algorithms as well as techniques to deal with intractability like approximation algorithms Design techniques include divideandconquer methods dynamic programming greedy algorithms and graph search as well as the design of efficient data structures Methods of algorithm analysis include asymptotic notation evaluation of recurrent inequalities amortized analysis analysis of probabilistic algorithms the concepts of polynomialtime algorithms and of NPcompleteness Instructors J Simon Terms SpringWinter Prerequisites CMSC 27100 or CMSC 27130 or CMSC 37110 or by consent,optimization
858,UniOfChicagoSUPERTRIMMED,CMSC 27230. Honors Theory of Algorithms. 100 Units. ,This covers design and analysis of efficient algorithms with emphasis on ideas rather than on implementation Algorithmic questions include sorting and searching discrete optimization algorithmic graph theory algorithmic number theory and cryptography Design techniques include divideandconquer methods dynamic programming greedy algorithms and graph search as well as the design of efficient data structures Methods of algorithm analysis include asymptotic notation evaluation of recurrent inequalities the concepts of polynomialtime algorithms and NPcompleteness The honors version of Theory of Algorithms covers topics at a deeper level Instructors A Drucker Terms Winter Prerequisites CMSC 27100 or CMSC 27130 or CMSC 37110 or consent of the instructor,optimization
859,UniOfChicagoSUPERTRIMMED,CMSC 27600. Computational Biology. 100 Units. ,This serves as a general introduction to the basic algorithms used to understand current problems in biology Topics may include sequence alignment algorithms to study DNA and protein sequences algorithms and experiments for protein structure prediction dynamics and folding clustering and machine learning methods for gene expression analysis computational models of RNA structure and DNA computing and selfassembly Terms Winter Generally alternate years Prerequisites Familiarity with basic discrete mathematicsstatisticsalgorithms and biology recommended but not required,machine learning
860,UniOfChicagoSUPERTRIMMED,"CMSC 27900. Chaos, Complexity And Computers. 100 Units. ",This presents the mathematical bases for the complex scaleindependent behavior seen in chaotic dynamics and fractal patterns It illustrates these principles from physical and biological phenomena It explores these behaviors concretely using extensive computer simulation exercises thus developing simulation and data analysis skills L Instructors Staff Terms Autumn Prerequisites PHYS 13300 or 14300 PHYS 25000 or prior programming experience Equivalent Courses PHYS 25100 MATH 29200,"data analysis, simulation"
861,UniOfChicagoSUPERTRIMMED,"DIGS 20003. Data Management for Linguistic, Cultural, and Historical Research. 100 Units. ",This introduces to concepts and techniques related to the representation and management of digital data with emphasis on the forms of data encountered in linguistic cultural and historical research The following topics are covered 1 digital character encoding using the ASCII and Unicode standards and digital typefaces fonts for displaying encoded characters 2 the digital encoding of 2D images 3D models sound and video 3 database models and querying languages both relational and nonrelational with attention to dataintegration methods for combining and querying semistructured and heterogeneous data and 4 cartographic concepts eg coordinate systems and map projections and the basics of geospatial data management using Geographic Information Systems GIS DIGS 2000130001 or an equivalent introduction to programming is a prerequisite for this This is in the Autumn Terms Autumn Prerequisites DIGS 2000130001 or an equivalent introduction to programming Equivalent Courses DIGS 30003,data management
862,UniOfChicagoSUPERTRIMMED,"DIGS 20004. Data Analysis for Linguistic, Cultural, and Historical Research. 100 Units. ",This builds on the introduction to statistics in DIGS 2000230002 by introducing to the R language and R packages for data analysis Topics covered include the basics of data mining data visualization and highperformance computing HPC techniques for analyzing large datasets This provides a highlevel conceptual introduction to machine learning social network analysis and spatial data analysis The goal is to make familiar with these methods and aware of their role in linguistic cultural and historical studies as a basis for further study of these methods DIGS 2000130001 and DIGS 2000230002 or their equivalents are prerequisites for this This is in the Autumn Terms Autumn Prerequisites DIGS 2000130001 and DIGS 2000230002 or their equivalents Equivalent Courses DIGS 30004,"data analysis, data mining, data visualization, machine learning"
863,UniOfChicagoSUPERTRIMMED,DIGS 20006. Natural Language Processing. 100 Units. ,This introduces software techniques and tools for natural language processing NLP The following topics are covered 1 textual markup and related software standards such as the Extensible Markup Language XML as well as the Text Encoding Initiatives XML tagging scheme 2 characterstring processing with or without markup tags and 3 NLP methods for partofspeech tagging lemmatization morphological segmentation sentence splitting named entity recognition coreference resolution sentiment analysis and topic modeling This also provides a highlevel conceptual overview of recent work in machine translation via neural networks and deep learning Prerequisites for this include DIGS 2000130001 and DIGS 2000230002 or their equivalents and also DIGS 2000330003 and DIGS 2000430004 This is in the Winter Terms Winter Prerequisites DIGS 2000130001 and DIGS 2000230002 or their equivalents DIGS 2000330003 and DIGS 2000430004 Equivalent Courses DIGS 30006,natural language processing
864,UniOfChicagoSUPERTRIMMED,ECON 11020. Introduction to Econometrics. 100 Units. ,This introduces to the practice of econometrics by focusing on the use of multivariate regression as a tool to establish causal relations We emphasize practical aspects and processes of empirical research data collection analysis and presentation both written and oral The goal is for to critically read and evaluate existing research in the form of peer reviewed journal articles Instructors Staff Prerequisites ECON 21010 or STAT 23400 or STAT 24400,"data collection, econometrics"
865,UniOfChicagoSUPERTRIMMED,ECON 20780. Decision and Strategy II. 100 Units. ,We continue the formal introduction to decision theory and game theory begun in ECON 20770 with a specific focus on models of incomplete information Topics covered include subjective expected utility Bayesian games contract theory and mechanism design Among the applications we will consider are auctions collusion entry deterrence and strategic communication The is appropriate for advanced undergraduates who are interested in a rigorous mathematical approach to decision making in strategic situations Instructors B Brooks Terms Prerequisites ECON 20770 or consent of instructor,mechanism design
866,UniOfChicagoSUPERTRIMMED,ECON 21010. Statistical Methods in Economics. 100 Units. ,This provides a solid foundation in probability and statistics for economists We emphasize topics needed for further study of econometrics in ECON 21020 Topics include elements of probability theory sampling theory estimation hypothesis testing and an introduction to linear algebra Instructors Staff Terms Autumn Prerequisites At least concurrent registration with Econ 20100,econometrics
867,UniOfChicagoSUPERTRIMMED,ECON 21030. Econometrics - Honors. 100 Units. ,The topics are essentially the same as those covered in ECON 21020 but this foundations in econometrics gives a more systematic introduction to the application of statistical theory to economic applications This is intended for who are planning to study economics at the graduate level Instructors Staff Terms SpringWinter Prerequisites ECON 20100 and STAT 24400 24410 or 24500 and MATH 20250 or STAT 24300 or consent of instructor,econometrics
868,UniOfChicagoSUPERTRIMMED,ECON 21320. Applications of Econometric and Data Science Methods. 100 Units. ,This builds on the theoretical foundations set in Econ 21030 and explores further topics pertinent to modern economic applications While the content may change from year to year according to student and instructor interests some potential topics are panel data methods treatment effectscausal inference discrete choicelimited dependent variable models demand estimation and topics in economic applications of supervised and unsupervised learning algorithms The will involve analytically and computationally intensive assignments and a significant empirical project component Instructors A Hortacsu Terms Winter Prerequisites CMSC 123001520016200 and Econ 21030 Honors Econometrics preferred but ECON 21020 allowed with consent of instructor,econometrics
869,UniOfChicagoSUPERTRIMMED,ECON 21330. Econometrics and Machine Learning. 100 Units. ,This reviews a number of modern methods from econometrics statistics and machine learning and presents applications to economic problems Examples of methods covered are simulationbased techniques regularization via coefficient and matrix penalization and regression and classification methods such as trees forests and neural networks Applications include economic models of network formation and dimension reduction for structural economic models The involves programming and work with data Beyond econometric background such as Econ 21030 should have a solid background in computation Instructors S Bonhomme Terms Winter Prerequisites CMSC 123001520016200 and Econ 21030 Honors Econometrics preferred but ECON 21020 allowed with consent of instructor,"econometrics, machine learning"
870,UniOfChicagoSUPERTRIMMED,ECON 21410. Computational Methods in Economics. 100 Units. ,This introduces the empirical and computational techniques necessary for numerical estimation and simulation in economics Through examples in economics the covers topics such as optimization function approximation and monte carlo techniques Emphasis will be placed on developing effective programming and research practices The is structured through a series of applications in such topics as segregation occupational choice and repeated games The will be taught in R and STATA Though helpful no previous experience with R or STATA is required Instructors Staff Terms Prerequisites ECON 20100 and ECON 21020 or ECON 21030,"optimization, simulation"
871,UniOfChicagoSUPERTRIMMED,ECON 23330. Introduction to Dynamic Economic Modeling. 100 Units. ,This provides an introduction to dynamic economic models with applications to macroeconomics labor economics financial economics and other subfields of economics The core methodology will be consistent over time but the applications will vary from year to year The will analyze decentralized equilibrium and social planners problems in dynamic environments It will focus on developing techniques for analyzing such models graphically analytically and computationally should be familiar with constrained optimization eg Lagrangians linear algebra and difference equations as well as microeconomics macroeconomics and econometrics at an intermediate level Instructors R Shimer Terms Winter Prerequisites ECON 20200 or ECON 20210 and ECON 21020 or ECON 21030,"econometrics, optimization"
872,UniOfChicagoSUPERTRIMMED,ECON 23410. Economic Growth. 100 Units. ,The process of economic growth and the sources of differences in economic performance across nations are some of the most interesting important and challenging areas in modern social science You cannot travel or read the news without wondering why differences in standards of living among countries are so large The primary purpose of this is to introduce undergraduate to these major issues and to the theoretical tools necessary for studying them The therefore strives to provide with a solid background in dynamic economic analysis as well as empirical examples and data analysis We will cover models at an abstract and advanced level You must have the degree of mathematical maturity associated with the concepts of functions derivatives integrals Taylor series optimization ordinary differential equations Some basic knowledge on regression analysis is also required Instructors U Akcigit Terms Winter Prerequisites ECON 20200 or ECON 20210 and ECON 21020 or ECON 21030,"data analysis, optimization"
873,UniOfChicagoSUPERTRIMMED,ECON 27700. Health Economics and Public Policy. 100 Units. ,This analyzes the economics of health and medical care in the United States with particular attention to the role of government The first part of the examines the demand for health and medical and the structure and the consequences of public and private insurance The second part of the examines the supply of medical care including professional training specialization and compensation hospital competition and finance and the determinants and consequences of technological change in medicine The concludes with an examination of recent proposals and initiatives for health care reform Instructors Meltzer D Terms TBD Prerequisites PBPL 20000 or ECON 20000 and one undergraduate in quantitative research methods Statistics or Econometrics or the equivalent or consent of the instructor Equivalent Courses CCTS 38300 PBHS 38300 PBPL 28300 PPHA 38300,"econometrics, research methods"
874,UniOfChicagoSUPERTRIMMED,"ENSC 21100. Energy: Science, Technology, and Human Usage. 100 Units. ",This covers the technologies by which humans appropriate energy for industrial and societal use from steam turbines to internal combustion engines to photovoltaics We also discuss the physics and economics of the resulting human energy system fuel sources and relationship to energy flows in the Earth system and modeling and simulation of energy production and use Our goal is to provide a technical foundation for interested in careers in the energy industry or in energy policy Field trips required to major energy converters eg coalfired and nuclear power plants oil refinery biogas digester and users eg steel fertilizer production This is part of the College Cluster program Climate Change Culture and Society Instructors E Moyer Terms Prerequisites Knowledge of physics or consent of instructor Equivalent Courses GEOS 24705 ENST 24705 GEOS 34705,simulation
875,UniOfChicagoSUPERTRIMMED,"ENST 24705. Energy: Science, Technology, and Human Usage. 100 Units. ",This covers the technologies by which humans appropriate energy for industrial and societal use from steam turbines to internal combustion engines to photovoltaics We also discuss the physics and economics of the resulting human energy system fuel sources and relationship to energy flows in the Earth system and modeling and simulation of energy production and use Our goal is to provide a technical foundation for interested in careers in the energy industry or in energy policy Field trips required to major energy converters eg coalfired and nuclear power plants oil refinery biogas digester and users eg steel fertilizer production This is part of the College Cluster program Climate Change Culture and Society Instructors E Moyer Terms Prerequisites Knowledge of physics or consent of instructor Equivalent Courses GEOS 24705 GEOS 34705 ENSC 21100,simulation
876,UniOfChicagoSUPERTRIMMED,ENST 26420. Sustainable Food Enterprise Lab Practicum. 100 Units. ,This practicum explores efforts to promote environmental and social sustainability in the food system through market initiatives Student teams will work on consulting projects for Chicago based client organizations focusing on the connection between business success and socialenvironmental impact will address a problem or an innovation challenge for the client and develop actionable researchbased recommendations Student teams will refine the problem identify appropriate analytical tools to address it design data collection methods collect and analyze data develop datadriven recommendations and present to the clients management will be mentored in their work with clients in order to develop their personal and interpersonal skills for working on environmental and social change Projectbased experiential learning will be complemented by readings and discussions that will support the work and invite them to reflect deeply and critically on sustainable food enterprises Instructors T Yifat Terms Winter Not 201718,"data collection, enterprises"
877,UniOfChicagoSUPERTRIMMED,ENST 26433. Practicum in Environmental Management. 100 Units. ,in this will explore and evaluate aspects of environmental sustainability on campus through scholarly research interviews surveys and data collection and analysis will apply concepts and tools from environmental studies public policy and economics to evaluate and make recommendations for enhancing the environmental performance of campus athletics operations and events The research will be conducted in collaboration with the Office of Sustainability and Department of Physical Education and Athletics Prerequisite PBPL 200 or ECON 198 or equivalent Instructors S Sabina Terms Autumn Prerequisites Prerequisite PBPL 200 or ECON 198 or equivalent Equivalent Courses PBPL 26433,data collection
878,UniOfChicagoSUPERTRIMMED,GEOG 20274. Urban Spatial Archaeology II. 100 Units. ,This builds off Urban Spatial Archaeology I by focusing on more specific ways to apply the concepts of space and time to contemporary urban research issues will also learn methods for analyzing the data they chose to digitize in the previous quarter which will culminate in a research paper on a topic of their choosing will walk away from this with a deeper understanding of how researchers and policy makers think of space and time with respect to a particular urban issue In addition will have produced a research paper and data visualization that would critique the ways researchers have traditionally conceptualized time and space Instructors R Vargas Terms Cancelled Not in 20182019 Prerequisites SOCI 2027330273 and GEOG 2027330273 Equivalent Courses SOCI 20274 SOCI 30274 GEOG 30274,data visualization
879,UniOfChicagoSUPERTRIMMED,GEOG 20500. Introduction to Spatial Data Science. 100 Units. ,Spatial data science consists of a collection of concepts and methods drawn from both statistics and computer science that deal with accessing manipulating visualizing exploring and reasoning about geographical data The introduces the types of spatial data relevant in social science inquiry and reviews a range of methods to explore these data Topics covered include formal spatial data structures geovisualization and visual analytics rate smoothing spatial autocorrelation cluster detection and spatial data mining An important aspect of the is to learn and apply open source software tools including R and GeoDa Instructors L Anselin Terms Autumn Prerequisites STAT 22000 or equivalent familiarity with GIS is helpful but not necessary Equivalent Courses GEOG 30500 SOCI 20253 MACS 54000 SOCI 30253,"data mining, data science"
880,UniOfChicagoSUPERTRIMMED,GEOG 25900. Introduction to Location Analysis. 100 Units. ,Understanding the location of business activities agricultural industrial retail and knowledgebased has long been a focus for economic geographers regional scientists and urban planners This traces the key theories and conceptual models that have been developed over time to explain why economic activities tend to locate where they do To introduce and explain these theories this covers several foundational concepts in economic geography and urban planning such as bidrent theory locational triangulation various models of urban structure and growth urban market areas transportation economic restructuring and the backtothecity movement This incorporates several GIS exercises to teach the basic principles of location optimization and to help illuminate the foundational theoretical principles of economic geography Instructors K Terms Equivalent Courses GEOG 35900,optimization
881,UniOfChicagoSUPERTRIMMED,GEOG 28702. Introduction to GIS and Spatial Analysis for Social Scientists. 100 Units. ,This provides an introduction and overview of how spatial thinking is translated into specific methods to handle geographic information and the statistical analysis of such information This is not a to learn a specific GIS software program but the goal is to learn how to think about spatial aspects of research questions as they pertain to how the data are collected organized and transformed and how these spatial aspects affect statistical methods The focus is on research questions relevant in the social sciences which inspires the selection of the particular methods that are covered Examples include spatial data integration spatial join transformations between different spatial scales overlay the computation of spatial variables distance buffer shortest path geovisualization visual analytics and the assessment of spatial autocorrelation the lack of independence among spatial variables The methods will be illustrated by means of open source software such as QGIS and R Instructors M Kolak Terms Equivalent Courses GEOG 38702,data integration
882,UniOfChicagoSUPERTRIMMED,"GEOS 24705. Energy: Science, Technology, and Human Usage. 100 Units. ",This covers the technologies by which humans appropriate energy for industrial and societal use from steam turbines to internal combustion engines to photovoltaics We also discuss the physics and economics of the resulting human energy system fuel sources and relationship to energy flows in the Earth system and modeling and simulation of energy production and use Our goal is to provide a technical foundation for interested in careers in the energy industry or in energy policy Field trips required to major energy converters eg coalfired and nuclear power plants oil refinery biogas digester and users eg steel fertilizer production This is part of the College Cluster program Climate Change Culture and Society Instructors E Moyer Terms Prerequisites Knowledge of physics or consent of instructor Equivalent Courses ENST 24705 GEOS 34705 ENSC 21100,simulation
883,UniOfChicagoSUPERTRIMMED,GEOS 26100. Phylogenetics and the Fossil Record. 100 Units. ,Phylogenies are branching diagrams that reflect evolutionary relationships In addition to providing information on the history of life phylogenies are fundamental to modern methods for studying macroevolutionary and macroecological pattern and process In the biological sciences phylogenies are most often inferred from genetic data In paleobiology phylogenies can only be inferred from the fossilized remains of morphological structures and collecting and analyzing morphological data present a different set of challenges In this will study both traditional and stateoftheart approaches to inferring phylogenies in the fossil record from data collection to interpretation Lectures will explore the statistical underpinnings of phylogenetic methods as well as their practical implementation in commonly used software Topics will include identifying and coding morphological characters models of morphological evolution parsimony maximum likelihood and bayesian methods supertree approaches and integrating time into phylogenetic inference Fifty percent of the final assessment will come from a research paper due at the end of the quarter Instructors G Slater Terms Autumn Prerequisites BIOS 20197 or equivalent Equivalent Courses GEOS 36100,data collection
884,UniOfChicagoSUPERTRIMMED,HIST 12001. Medieval History: Theories & Methods. 100 Units. ,This will introduce to research methods and historical theories that are central to the field of medieval European history 5001500 AD The first section of the is designed to give a grounding in some of the most important historical narratives political social economic religious intellectual cultural about the medieval period will then spend the middle weeks of the quarter exploring the different types of original sources written and nonwritten that historians use to conduct research on the Middle Ages This section of the will include class time at the Regenstein Librarys Special Collections Research Center In the final weeks we will concentrate on some of the scholarly debates that have shaped the modern field of medieval history Grades will be determined on the basis of a midterm exam a final exam two short papers and classroom discussion Instructors J Lyon Terms Winter Notes No prior knowledge of medieval European history is required the is open to all undergraduates,research methods
