School,CourseID,Descriptions,Data Science Term,Data Science Analytics,Data Science Engineering,Data Management,Research Methods and Project Management,Business Analytics,Website,Data Visualization,Statistics,Experimental Design,Programming,Algorithms/Modeling/AI,Data Collection,Data Sources,Data Types,Data Analysis,Application,Simulation,Software,Lab,Sum,Weights,category
BrownSUPERTRIMMED_spaced,GEOL 1330. Global Environmental Remote Sensing.,Introduction physical principles remote sensing across electromagnetic spectrum application study Earths systemsoceans atmosphere land Topics interaction light materialsimaging principles interpretation methods data analysis Laboratory work digital image analysis classification multitemporal studiesOne field trip Block Island Recommended preparation courses MATH 0090 0100 PHYS 0060 background courses natural sciences,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0.15957,2
BrownSUPERTRIMMED_spaced,HIST 1956E. How and Why We Talk About the Past: Theory and Method in History.,This class historical method theory Among topics examine problem testable falsifiable accumulating historical knowledge internet changing research methods presentation knowledge ways big subjects revolution slavery deployed global vs national histories relationship local history history everyday activities “larger” historical agendas human population genetics rewriting history Weread different kinds historical prose including books several Brown historians alongside fiction including children’s picture books,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0.05,1
BrownSUPERTRIMMED_spaced,MATH 1620. Mathematical Statistics.,This covers basics mathematical statistics applications data analysis pattern recognition machine learning Estimationhypothesis testing classification regression using linear models treebased methods support vector machines neural networks subjects time permits,"data analysis, machine learning",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.2069,2
BrownSUPERTRIMMED_spaced,MCM 1204K. From Analog to Analogue: Digital it y and Ephemeral it y in Audiovisual Archives.,This seminar explores histories moving image sound archives relation social movements technological philosophies cultural memory value dictate content archives shape perceptions value We begin exploring archives physical entities buildings structures information catalogs databases finding aids arbiters meaning collections We also consider enterprises increasingly present archives contemporary selves collective existence Facebook Instagram Tumblr YouTubeTwitter As exploring issues historically theoretically wewill visit local archives engage hands activities,enterprises,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0.03077,2
BrownSUPERTRIMMED_spaced,MCM 1701J. Data Viscera liz ation and Climate Change.,The body biological corpus social environmental technological extension grounds ability sense senseIn everchanging ways sensing acting body extensibleApparatuses networks patterns affects central sculpting consciousness address ability accountability In contrast Data Visualization per spec ti val representations data arranged optically received Data Viscera liz ation foregrounds information translations physically experienced In focus climate develop individual collective hypotheses projects actions disrupting habitual procession enabling active engagement,data visualization,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03906,2
BrownSUPERTRIMMED_spaced,PHYS 0560. Experiments in Modern Physics.,Introduction experimental physics perform fundamental experiments modern quantum physics including atomic physicsnuclear particle physics condensed matter physics Visits research labs Brown acquaint fields current researchEmphasizes laboratory techniques statistics data analysis Three lecturediscussion three laboratory week Required physics con cent rat ors Prerequisites PHYS 0070 0160 00500060 0470,data analysis,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,0.10638,2
BrownSUPERTRIMMED_spaced,POLS 1410. International Security in a Changing World.,Analyzes pressing global security problems today utilizing current theories international politics Examines changing nature security threats considers likely challenges facein future Issues covered causes war peaceweapons proliferation terrorism insurgencies role technologypandemics humanitarian intervention human security alliances collective security The international security simulation exercise Prerequisite POLS 0400,simulation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.02174,3
BrownSUPERTRIMMED_spaced,POLS 1470. International Negotiation and Conflict Resolution.,Analyzes negotiation process international relations Emphasize show negotiation process impacts relations among statesnonstate actors multilateral institutions international politicsDeals explicitly art science negotiations meansto resolve conflicts mis understandings ubiquitous feature international relations Includes simulation exercises andcase discussions drawing issues ranging formal diplomatic negotiations role nongovernmental organizations promoting resolution international conflicts issues national international security economic environmental humanitarian concerns Primarily background field international politics Prerequisite POLS 0400 permission,simulation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.01515,3
BrownSUPERTRIMMED_spaced,POLS 1600. Political Research Methods.,Introduction quantitative research methods political science Topics research design descriptive statistics statistical hypothesis testing bi variate multivariate regression By end requisite skills intelligently consume produce basic quantitative social science research Enrollment limited to24 senior Political Science International Relationsor Public Policy con cent rat ors,research methods,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0.13636,1
BrownSUPERTRIMMED_spaced,POLS 1823H. Public Opinion.,We examine public opinion variety current issues The courses principal objective help understand role public opinion democratic governments In addition learn integrate data analysis analysis public opinion trends Enrollment limited 20 juniors seniors concentrating Political Science Public Policy,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.07895,2
BrownSUPERTRIMMED_spaced,POLS 2000. Strategies of Inquiry and Research Design.,Introduction research methods political science researchTopics theory development problems explanation causation problem identification research design fundamentals empirical research FIRST YEAR POLITICAL SCIENCE GRADUATE ONLY Enrollment limited 14,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.14815,1
BrownSUPERTRIMMED_spaced,PHP 0100. First year seminar: Statistics is everywhere.,Statistics universal language behind dataenabled decision making Examples Googles page ranking Amazons customer recommendations weather prediction medical care political campaign strategy This seminar expose variety problems encountered media science life solutions analysis drawing inferences data We introduce basic concepts randomness probability variation statistical significance accuracy bias precision The discuss statistical problems reading assignments material identified bythe We simulation illustrate basic concepts though previous program ing experience required,simulation,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5,0.03731,3
BrownSUPERTRIMMED_spaced,PHP 1560. Statistical Programming in R.,Statistical computing essential part analysis Statisticians neednot able run existing computer software understand howthat software functions learn fundamental concepts Data Management Data types Data cleaning manipulation databasesgraphics functions loops simulation Markov Chain Monte Carlo working various statistical analysis learn towrite code organized fashion comments This taught flipped format watch series videos andwork simple coding examples coming class,"data management, data types, simulation",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,7,0.14035,0
BrownSUPERTRIMMED_spaced,PHP 2040. Survey Research Methods.,Emphasizes theory sampling survey methods application public health research Topics survey design planning principles sampling survey terminology questionnaire construction protection human subjects data collection including interviewing data coding procedures application presentationand evaluation results Suggested prerequisites PHP 2120 PHP2508 2510 Open,data collection,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,6,0.1375,1
BrownSUPERTRIMMED_spaced,PHP 2060. Qualitative Methods in Health Research.,Introduces qualitative approaches data collection analysis health research Methods covered participant observation keyinformant interviews focus groups innovative data collection strategies nonobtrusive measures applied projects develop skills qualitative data collection management interviewing transcript analysis using computerized software triangulation qualitative quantitative data report preparation qualitative studiesEnrollment limited 20,"data collection, research methods",0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,6,0.30435,1
BrownSUPERTRIMMED_spaced,PHP 2120. Introduction to Methods in Epidemiologic Research.,Epidemiology quantifies patterns determinants human population health goal reducing burden disease injury disabilityAn intensive first epidemiological methods learn principles study design data analysis critiques published epidemiological studies hands practice exercises assignments This graduatelevel aimed masters PhD The first sophomores available advanced undergraduates instructors permission,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.05682,2
BrownSUPERTRIMMED_spaced,PHP 2150. Foundations in Epidemiologic Research Methods.,The overall objective provide strong foundation epidemiologic research methods This first two orfourcourse sequence epidemiologic methods aimed expect eventually conduct epidemiologic research There willbe strong quantitative focus By end foundations sufficiently familiar epidemiologic research methods begin methods work PrerequisitePHP 2507 2510 taken concurrently typical also introductory knowledge epidemiology,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0.125,1
BrownSUPERTRIMMED_spaced,PHP 2260. Applied Epidemiologic Data Analysis.,This lead process writing journalstyle manuscript based performing applied epidemiologic data analysis using statistical software ie SAS This best suited already research idea mind data hand start able develop research question based ondeidentified publicly available populationbased datasets recommended enrollment restricted,data analysis,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,5,0.125,2
BrownSUPERTRIMMED_spaced,"PHP 2360. Developing + Testing Theory-Driven, Evidence Based Psychosocial and Behavioral Health Interventions.",This graduatelevel designed provide knowledge research skills develop ultimately testa theorydriven evidencebased psychosocial health behavior intervention Drawing research theory practice learn conduct formative research inform content structure format intervention set goalsobjectives develop intervention materialsmessages evaluate outcomes – taking account factors gender sexuality raceethnicity povertyculture socialsupportsocialcapital etc Research methods relevant examining efficacy including studydesign powersample size calculations fidelity monitoring randomization control conditionsmeasures selectionassessment data collection etc covered,"data collection, research methods",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0.09848,1
BrownSUPERTRIMMED_spaced,PHP 2390. Quantitative Methods for Behavioral and Social Sciences Intervention Research.,This provides broad coverage quantitative methods used behavioral intervention research ranging descriptive data analysis longitudinal methods learn conduct interpret write range statistical procedures including basic psychometricsttests ANOVAs correlations multiple regression also introduced advanced techniques used longitudinal data analysis order understand uses behavioral intervention research The provides Masters program Behavioral Social Health Sciences requisite skills conduct analyses behavioral data part Masters ThesisEnrollment limited 15 BSHS Masters program MPH program,data analysis,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,5,0.10294,2
BrownSUPERTRIMMED_spaced,PHP 2465A. Introduction to Health Decision Analysis.,Many decisions health valueladen competing objectives ormust made uncertainty Health decision analysis structured approach thinking decision al problems This introduces decision analysis costeffectiveness analysis public health clinical problems It covers basic theory decision makingprinciples techniques mathematical modeling implementationby analyzing arche typical decision al problems health Pre RequisitesSome facility mathematical notation basic concepts probabilityadvanced undergraduate enroll approvalRecommended DATA 1010 MATH 1610 APMA 1690,structured approach,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,0.07258,2
BrownSUPERTRIMMED_spaced,PHP 2507. Biostatistics and Applied Data Analysis I.,The objective yearlong twocourse sequence develop knowledge skills perspectives analyze datato answer public health questions The yearlong sequence focuses statistical principles applied skills answer public health questions using data including data acquisition data analysis data interpretation presentation results Using lectures labs small group discussions focus evaluating data sources refining research questions uni variate bi variate analysesand presentation initial results Prerequisite understanding basic math concepts terms Enrollment limited 50 Instructor permission required,data analysis,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,7,0.10563,0
BrownSUPERTRIMMED_spaced,PHP 2508. BioStatistics and Data Analysis II.,Biostatistics Applied Data Analysis II second yearlong twocourse sequence designed develop skills knowledge data address public health questions The sequence completed academic split across two years The courses focus statistical principles applied skills answer public health questions using data including acquisition analysisinterpretation presentation results This focuses regression interpretation results communication results Prerequisite PHP 2507 Enrollment limited 50 Instructor permission required,data analysis,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,5,0.11667,2
BrownSUPERTRIMMED_spaced,PHP 2516. Applied Longitudinal Data Analysis.,This provides survey longitudinal data analysis Topics range exploratory analysis study design considerations GLM longitudinal data covariance structures generalized linear models longitudinal data marginal models mixed effects Data examples come medicalpharmaceutical applications public health social sciences,data analysis,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0.125,2
BrownSUPERTRIMMED_spaced,PHP 2550. Practical Data Analysis.,Covers practical skills required successful analysis scientific data including statistical programming data management exploratory data analysis simulation model building checking Tools developed series case studies based different typesof data requiring variety statistical methods Modern regression techniques crossvalidation bootstrapping splines biasvariance tradeoff emphasized familiar statistical inference regression analysis The theR programming language,"data analysis, data management, simulation",1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,8,0.19608,0
BrownSUPERTRIMMED_spaced,PHP 2560. Statistical Programming with R.,Statistical computing essential part analysis Statisticians neednot able run existing computer software understand howthat software functions learn fundamental concepts – Data Management Data types Data cleaning manipulation databasesgraphics functions loops simulation Markov Chain Monte Carlo working various statistical analysis learn towrite code organized fashion comments This taught using R Julia languages flipped format,"data management, data types, simulation",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,7,0.15094,0
BrownSUPERTRIMMED_spaced,PHP 2650. Statistical Learning and Big Data.,This introduces modern statistical tools analyze big dataincluding three interconnected components computing tools statistical machine learning scalable algorithms It introduces principal techniques extract organize data complex sources explore patterns frame statistical problems build computational algorithms disseminate reproducible research Topics web data extractiondatabase management exploratory data analysis dimension reductionconvex optimization algorithms highdimensional linearnonlinear modelstreeensemble methods predictive modeling These techniques illustrated using big data examples many scientific disciplinesThis advanced undergraduate pursuing degrees science technology engineering mathematics taken PHP2510 PHP 2511 PHP 2550 APMA 2610 OR APMA1690 APMA 1720 APMA 1930B CSCI 0150 CSCI 0170 AND MATH 0520 MATH 0540 ask permissions waiving requirement also required experience scripting language,"data analysis, machine learning, optimization",1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,8,0.09434,0
BrownSUPERTRIMMED_spaced,PLCY 1802. Engaged Research Engaged Publics.,Policy problems complex Policy analysis design science craft Increasingly policymakers begun acknowledge effective policy research requires multiple methods inquirybut also interdisciplinary teams social science researchers citizensdesigners scientists artists consultants engineers among experts Generating innovative policy solutions approach nota straightforward linear process instead creative collaborative engaged activity requires iterative dynamic research methods also storytelling design creative methods,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.0625,1
BrownSUPERTRIMMED_spaced,SOC 1117. Focus Groups for Market and Social Research.,This introduces range qualitative research methods commonly used market social science research It designed provide skill set allow conduct design market social research gets surface traditional survey Focus groups ethnographic observation usercentered research widely used product design communicationsmarketing entrepreneurship research learn practice methods introduced conducting semesterlong research project gain insight methods appropriate particular research needs,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0.10909,1
BrownSUPERTRIMMED_spaced,SOC 1120. Market and Social Surveys.,This covers theory practice survey research Topics questionnaire design formatting sample design selectioninterviewing techniques data base design data entry elementary data analysis report production individually design conduct survey topic choice collectively conduct analyze sample survey Brown population,data analysis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0.08108,2
BrownSUPERTRIMMED_spaced,SOC 1260. Market Research in Public and Private Sectors.,Introduction data research methods private public sector organizations Data used market research trends population consumers economic trends trends sectors industries analyses product sales services specific studies products promotional efforts consumer reactions Emphasizes theuse demographic GIS available data,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0.09459,1
BrownSUPERTRIMMED_spaced,"SOC 1871O. Law, Innovation and Entrepreneurship.",This seminar explores relationship legal institutions macroorganizational The devotes particular attention legal organizational processes shape shaped emergence technologies enterprises industries Although discussions touch technical aspects oflaw entrepreneurship topics materials focus general sociological processes underlie changing organizational environments The seminar aimed advanced familiarity sociology law helpful essentialThrough shared individual readings discussions email dialogues provides opportunity refine extend thinking important controversial topics intersection contemporary organizational sociolegal literaturesPrerequisite SOC 1030 SOC 1315 required wa iv able permission Enrollment limited 20 juniors seniors,enterprises,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01266,2
BrownSUPERTRIMMED_spaced,SOC 2250. Ethnography: Theory and Practice.,This designed introduce sociology fields study practice ethnographic methods Wewill discuss various qualitative method logical approaches concentrate observational interviewbased research In addition considering epistemological issues methods raise theoretical level also opportunity learn doingThe overall goal cultivate enhance students’ skills ethnographic data analysis interpretation employ skills writing scholarly paper book chapter,data analysis,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,5,0.08,2
BrownSUPERTRIMMED_spaced,URBN 1000. Fieldwork in the Urban Community.,Each undertakes fieldwork project close collaboration government agency nonprofit association planning firm simultaneously engaging community learning qualitative research methods skills In seminar meetings class examines series urban issues discusses fieldwork methodology also schedule regular appointments,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0.08571,1
UniOfChicagoSUPERTRIMMED,HUMA 17100. Language and the Human II. 100 Units. ,The Winter Quarter generally devoted examining language mediates individual society origin spread evolution development role power identity culture nationalism thought persuasion naming politeness irony metaphor Further examined nature translation writing systems language artificial intelligence invented languages extent language shapes influences perception world cognition Readings Whorf Orwell Grice others Terms Winter Prerequisites HUMA 17000 Notes These courses must taken sequence,artificial intelligence,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0339,2
UniOfChicagoSUPERTRIMMED,HUMA 17100. Language and the Human II. 100 Units. ,The Winter Quarter generally devoted examining language mediates individual society origin spread evolution development role power identity culture nationalism thought persuasion naming politeness irony metaphor Further examined nature translation writing systems language artificial intelligence invented languages extent language shapes influences perception world cognition Readings Whorf Orwell Grice others Terms Winter Prerequisites HUMA 17000 Notes These courses must taken sequence,artificial intelligence,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0339,2
UniOfChicagoSUPERTRIMMED,PHSC 18800. Philosophical Problems in Cosmology. 100 Units. ,In undertake comparison philosophical underpinnings Aristotelian Copernican cosmologies including comparison mechanistic teleological approaches natural world The epistemological foundations scientific method particular applied cosmology Galileo modern context examined positivist vs realistic outlooks cosmology For example science sayor sayabout inside black hole space beyond Hubble horizon We ponder questions Do epistemological foundations science us able repeat relevant experiments If disqualify cosmology science If Might universe part computer simulation What information could possibly convince us true false Instructors Dan Hooper Terms TBD Prerequisites Any twocourse 10000level general education sequence chemistry geophysical sciences physical sciences physics Equivalent Courses ASTR 18800 HIPS 18800,simulation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0102,3
UniOfChicagoSUPERTRIMMED,ANTH 26900. Archaeological Data Sets. 100 Units. ,This focuses methodological basis archaeological data analysis Its goals twofold 1 provide opportunity examine research questions study archaeological data 2 allow evaluate evidential claims light analytical results We consider data collection sampling statistical populations exploratory data analysis statistical inference Built around computer applications also introduces computer analysis data encoding database structure Instructors A Yao Terms Autumn Not 201819 201920 Prerequisites Advanced standing consent Equivalent Courses ANTH 46900,"data analysis, data collection",1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,7,0.14179,0
UniOfChicagoSUPERTRIMMED,ARTH 25708. Imagining Private Life in Early Modern China. 100 Units. ,This examines artists poets moralists politicians philosophers painted sang legislated private life early modern China The paintings poems documents examine allow us peer deeply private lives people speaking intellectuals monks lovers married couples parents In addition private objects pillows mirrors personal fans also look paintings private matters intended viewing public To prepare us voyeuristic voyage read modern studies early modern family life China historians sociologists anthropologists primary legal philosophical arguments written classical early modern China We also read primary secondary materials relating private life early modern Europe acquire basic understanding moral political legal issues relevant conduct private life time Along way learn fundamentals conducting social history research using primary materials including visual art We view works Art Institute Chicago part class Requirements regular class participation short class presentations longer presentation final paper based longer presentation Graduate expected write longer papers utilizing advanced research methods including primary languages Instructors M Powers Terms Equivalent Courses EALC 35708 ARTH 35708 EALC 25708,research methods,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0.0283,1
UniOfChicagoSUPERTRIMMED,ASTR 21100. Computational Techniques in Astrophysics. 100 Units. ,This introduce basic computational techniques often used astronomical research interpolation transforms smoothing numerical differentiation integration integration ordinary differential equations Monte Carlo methods elements basic computer algorithms data structures parallel programming using Python main programming language Practical examples numerical techniques applied covered homework class exercises using realworld astronomical problems results recent papers emphasis implementing algorithms scratch The access astronomical archival data search efficiently focusing specifically Sloan Digital Sky Survey introduction data sets Machine learning methods introduced illustrate data sets mined interesting information Instructors Andrey Kravtsov Terms Winter Prerequisites CMSC 12100 CMSC 15100 CMSC 16100 plus working knowledge Python,machine learning,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,5,0.06701,2
UniOfChicagoSUPERTRIMMED,BIOS 23266. Evolutionary Adaptation. 100 Units. ,This deals adaptation organisms environments focuses methods studying adaptation Topics definitions examples adaptation notion optimization adaptive radiations comparative method evolutionary biology genetic architecture adaptive traits draw logical frameworks covered lecture evaluate primary papers prepare two writing assignments adaptive question choice Instructors C Andrews Terms Autumn Prerequisites Three quarters Biological Sciences Fundamentals sequence consent,optimization,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0283,2
UniOfChicagoSUPERTRIMMED,BIOS 24408. Modeling and Signal Analysis for Neuroscientists. 100 Units. ,The provides introduction signal analysis modeling neuroscientists We linear nonlinear techniques model neurons neuronal networks The goal provide mathematical background understand literature field principles analysis simulation software allow construct tools Several 90minute lectures demonstrations exercises Matlab Instructors W van Drongelen Terms L Prerequisites Undergraduates Biology Major BIOS 26210 26211 consent Neuroscience Major NSCI 20130 Equivalent Courses NSCI 24000 CPNS 32111,simulation,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,7,0.06667,3
UniOfChicagoSUPERTRIMMED,BIOS 26210. Mathematical Methods for Biological Sciences I. 100 Units. ,This builds introduction modeling biology take first BIOS 20151 152 It begins review onevariable ordinary differential equations models biological processes changing time proceeds develop basic dynamical systems theory Analytic skills stability analysis phase portraits limit cycles bifurcations Linear algebra concepts introduced developed Fourier methods applied data analysis The methods applied diverse areas biology ecology neuroscience regulatory networks molecular structure The learn computations methods implement models MATLAB Instructors D Kondrashov Terms Autumn L Prerequisites BIOS 20151 BIOS 20152 three quarters Biological Sciences Fundamentals sequence consent Equivalent Courses PSYC 36210 CPNS 31000,data analysis,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0.05,2
UniOfChicagoSUPERTRIMMED,BIOS 26211. Mathematical Methods for Biological Sciences II. 100 Units. ,This continuation BIOS 26210 The topics start optimization problems nonlinear squares fitting principal component analysis sequence alignment Stochastic models introduced Markov chains birthdeath processes diffusion processes applications including hidden Markov models tumor population modeling networks chemical reactions In computer labs learn optimization methods stochastic algorithms eg Markov Chain Monte Carlo Gillespie algorithm complete independent project topic interest Instructors D Kondrashov Terms Winter L Prerequisites BIOS 26210 equivalent Equivalent Courses CPNS 31100 PSYC 36211,optimization,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0.07534,2
UniOfChicagoSUPERTRIMMED,BIOS 26211. Mathematical Methods for Biological Sciences II. 100 Units. ,This continuation BIOS 26210 The topics start optimization problems nonlinear squares fitting principal component analysis sequence alignment Stochastic models introduced Markov chains birthdeath processes diffusion processes applications including hidden Markov models tumor population modeling networks chemical reactions In computer labs learn optimization methods stochastic algorithms eg Markov Chain Monte Carlo Gillespie algorithm complete independent project topic interest Instructors D Kondrashov Terms Winter L Prerequisites BIOS 26210 equivalent Equivalent Courses CPNS 31100 PSYC 36211,optimization,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0.07534,2
UniOfChicagoSUPERTRIMMED,CHEM 26700. Experimental Physical Chemistry. 100 Units. ,This introduces principles practice physical chemical measurements Techniques used design construction apparatus discussed lectures practice provided lab exercises experiments Subjects covered vacuum techniques electronics optics computers lab instrumentation materials construction data analysis L Instructors J Park Terms Winter Prerequisites CHEM 26100,data analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.08537,2
UniOfChicagoSUPERTRIMMED,CRES 29800. BA Colloquium: Theory and Methods in Comparative Race and Ethnic Studies. 100 Units. ,Please note encouraged register BA Colloquium Quarter third Thirdyear CRES majors BA preceptor second half Quarter get started proposals identifying faculty adviser preparatory tasks This designed introduce range qualitative research methods help determine method would fit research project design field race ethnic studies It functions research workshop identify research topic develop research question explore range methods appropriate research project read others work work ideas serve proposal BA project Instructors Staff Terms Autumn Winter Prerequisites Consent director undergraduate studies Notes required register CRES 29800 Quarter third,research methods,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0.07059,1
UniOfChicagoSUPERTRIMMED,MATH 27300 Basic Theory of Ordinary Differential Equations 100 ,One following 100 MATH 21100 Basic Numerical Analysis MATH 21200 Advanced Numerical Analysis Statistical Theory Methods III 200 One following 100 STAT 25100 Introduction Mathematical Probability STAT 25150 Introduction Mathematical ProbabilityA MATH 23500 Markov Chains Martingales Brownian Motion STAT 28000 Optimization 100 Three approved electives see Elective Courses,optimization,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0.05208,2
UniOfChicagoSUPERTRIMMED,BIOS 24408. Modeling and Signal Analysis for Neuroscientists. 100 Units. ,The provides introduction signal analysis modeling neuroscientists We linear nonlinear techniques model neurons neuronal networks The goal provide mathematical background understand literature field principles analysis simulation software allow construct tools Several 90minute lectures demonstrations exercises Matlab Instructors W van Drongelen Terms L Prerequisites Undergraduates Biology Major BIOS 26210 26211 consent Neuroscience Major NSCI 20130 Equivalent Courses NSCI 24000 CPNS 32111,simulation,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,7,0.06667,3
UniOfChicagoSUPERTRIMMED,BIOS 26210. Mathematical Methods for Biological Sciences I. 100 Units. ,This builds introduction modeling biology take first BIOS 20151 152 It begins review onevariable ordinary differential equations models biological processes changing time proceeds develop basic dynamical systems theory Analytic skills stability analysis phase portraits limit cycles bifurcations Linear algebra concepts introduced developed Fourier methods applied data analysis The methods applied diverse areas biology ecology neuroscience regulatory networks molecular structure The learn computations methods implement models MATLAB Instructors D Kondrashov Terms Autumn L Prerequisites BIOS 20151 BIOS 20152 three quarters Biological Sciences Fundamentals sequence consent Equivalent Courses PSYC 36210 CPNS 31000,data analysis,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0.05,2
UniOfChicagoSUPERTRIMMED,BIOS 26211. Mathematical Methods for Biological Sciences II. 100 Units. ,This continuation BIOS 26210 The topics start optimization problems nonlinear squares fitting principal component analysis sequence alignment Stochastic models introduced Markov chains birthdeath processes diffusion processes applications including hidden Markov models tumor population modeling networks chemical reactions In computer labs learn optimization methods stochastic algorithms eg Markov Chain Monte Carlo Gillespie algorithm complete independent project topic interest Instructors D Kondrashov Terms Winter L Prerequisites BIOS 26210 equivalent Equivalent Courses CPNS 31100 PSYC 36211,optimization,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0.07534,2
UniOfChicagoSUPERTRIMMED,BIOS 26211. Mathematical Methods for Biological Sciences II. 100 Units. ,This continuation BIOS 26210 The topics start optimization problems nonlinear squares fitting principal component analysis sequence alignment Stochastic models introduced Markov chains birthdeath processes diffusion processes applications including hidden Markov models tumor population modeling networks chemical reactions In computer labs learn optimization methods stochastic algorithms eg Markov Chain Monte Carlo Gillespie algorithm complete independent project topic interest Instructors D Kondrashov Terms Winter L Prerequisites BIOS 26210 equivalent Equivalent Courses CPNS 31100 PSYC 36211,optimization,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,0.07534,2
UniOfChicagoSUPERTRIMMED,CMSC 10200. Introduction to Programming for the World Wide Web II. 100 Units. ,This introduces computer programming Java focus designing implementing software World Wide Web We first introduce fundamentals programming giving particular attention basic objectoriented techniques We employ Java Server Pages develop programs interact users web browsers Finally study relational databases integrating study generalpurpose Java programming build databasebacked web applications Instructors Staff Terms TBD Prerequisites Placement MATH 13100 equivalent knowledge HTML Notes This meets general education requirement mathematical sciences May taken CMSC 12100 15200 16200,relational databases,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0.08333,0
UniOfChicagoSUPERTRIMMED,CMSC 11800. Introduction to Data Science - I. 100 Units. ,Data science provides tools gaining insight specific problems using data computation statistics visualization This introduces aspects data analysis process posing questions designing data collection strategies managementstoring processing data exploratory tools visualization statistical inference prediction interpretation communication results Simple techniques data analysis used illustrate effective fallacious uses data science tools Although designed level mathematical sciences courses Core little background required expect develop computational skills allow analyze data Computation done using Python Jupyter Notebook Instructors Michael J Franklin Dan Nicolae Terms Autumn Note This crosslisted STAT 11800 Prerequisites None Equivalent Courses STAT 11800,"data analysis, data collection, data science",1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,9,0.19231,0
