,School,CourseID,Descriptions,Data Science Term
139,SmithSUPERTRIMMED,FYS 173 Through the Green: Reading the Landscape of Golf ,The game of golf is an experience shaped by biomechanics sociocultural contexts historical conditions and the landscape of the itself In this seminar we will focus primarily on the environmental and sociocultural conditions of play This approach takes in race class gender and bodies the historical scope of golf in the United States its roots to Scotland and its global appeal Additionally we will explore the landscape and layout of the golf itself Here we will examine the architectural renderings of courses ranging from recreational spaces to the privileged environs of renowned courses built by world class architects Enrollment limited to 16 firstyear WI 4,play
140,SmithSUPERTRIMMED,FYS 174 Merging and Converging Cultures: What Is Gained and Lost in Translation? ,By reaching across linguistic and cultural barriers this fosters understanding of different worldviews and introduces to the varied field of translation in order to develop their critical thinking skills and broaden their intercultural awareness Translation is a fundamental human activity the way individuals perceive the world influences their interpretation and understanding of all communication Traditional forms of translations and interpretation will be studied along with adaptationtransformation of literary texts into films and different art forms Topics studied include translation theories ethics of translation invisibilityvisibility of translators transculturation subtitling and dubbing machine translation and globalization Competence in a language other than English or enrollment in a foreign language is not required but highly recommended Enrollment limited to 16 firstyear WI 4,films
141,SmithSUPERTRIMMED,FYS 179 Rebellious Women ,This seminar introduces to the trailblazing women who have changed the American social and political landscape through reform mobilization cultural interventions and outright rebellion We use a variety of texts No Turning Back by Estelle Freedman primary sources from the archives and the SCMA films a walking tour and local events The intention of this seminar is threefold 1 to provide an overview of feminist ideas and action throughout American history 2 to introduce to primary documents and research methods and 3 to encourage reflection and discussion on current gender issues Enrollment limited to 16 firstyear E WI H S 4,films
142,SmithSUPERTRIMMED,FYS 185 Style Matters: The Power of the Aesthetic in Italian Cinema ,Examining Italian cinema from neorealism to today this investigates how major directors have negotiated two apparently independent postwar traditions the aesthetic of realism which purports to show Italian society and landscape without embellishments and that search for beauty and style which has historically characterized Italian civilization and become its trademark in today’s global culture Made in Italy We study the Italian pinups of postwar cinema the Latin lover figure representations of Fascism the Bel Paese myth portraits of the lower classes and the immigrants Directors include Amelio Antonioni Bertolucci De Santis De Sica Germi Moretti Ozpetek Pasolini Sorrentino and Visconti Conducted in English Films with English subtitles This counts toward the film and media studies and Italian studies majors Enrollment limited to 16 firstyear WI A L 4,"cinema, films, film"
143,SmithSUPERTRIMMED,FRN 120 Intermediate French ,An intermediate language designed for with two or three years of high school French Its main objective is to develop cultural awareness and the ability to speak and write in French through exposure to a variety of media literary texts newspaper articles ads clips films videos completing the normally enter 220 Enrollment limited to 18 per section,films
144,SmithSUPERTRIMMED,FRN 220 High Intermediate French ,Review of communicative skills through writing and class discussion Materials include a movie a comic book a play and a novel Prerequisite three or four years of high school French 103 or 120 or permission of the instructor completing the normally enter 230 Enrollment limited to 18 per section,play
145,SmithSUPERTRIMMED,"FRN 235 Speaking (Like the) French: Conversing, Discussing, Debating, Arguing ",A total immersion in French oral expression using authentic cultural materials French films and series songs video clips internet resources news reporting televised versions of roundtable discussions intellectual exchanges and documentary reporting learn how the French agree and disagree with one another converse argue and attempt to persuade each other Interactive multimedia exercises games role playing discussions and debates presenting formal exposés and improving pronunciation Prerequisite 230 or permission of the instructor Registration required attendance at meeting in 2018 date and location of meeting TBA Admission by permission only,films
146,SmithSUPERTRIMMED,FRN 250 Skyping With the French: Cross-Cultural Connections ,Using webcam and video conferencing technology have conversations in real time with French in Paris We examine youth culture in France and explore fundamental cultural differences between Americans and the French Topics include cultural attitudes and beliefs social values and institutions as well as relevant socioeconomic issues Materials textbooks cultural essays surveys articles films and songs Prerequisite 230 or higher or permission of the instructor Enrollment limited to 15 F S 4,films
147,SmithSUPERTRIMMED,FRN 264 Encountering Others in Ancien Régime France ,How was France’s cultural and political identity shaped by its encounters with the Other as it expanded trade and its conquest of foreign political and cultural powers such as the Ottoman empire and the newly discovered nations of the Americas Africa and Tahiti How did the concept of the foreigner evolve as confrontations with other nations other religions other ethnicities put into question France’s conception of its own society and culture We examine a range of texts treatises pamphlets novels theatre ballet héroïque in which “otherness” and foreignness is explored Readings from Montaigne Molière Montesquieu Graffigny Voltaire Diderot Gouges Duras and Condorcet Prerequisite 230 or permission of the instructor F L 4,theatre
148,SmithSUPERTRIMMED,"FRN 265 Les Années Noires: Living through the Occupation, 1939—45 ",What was it like to live in Paris under the German occupation What were the moral dilemmas and the political risks that Parisians faced as they struggled to survive And how are we today to judge this historical period and those who lived through it experience this difficult period through a global simulation in which each creates a character with a specific identity and past—a secret collaborator a Jewish immigrant a resistance fighter a closeted homosexual an avantgarde artist a reporter the widow of a soldier who fought under Maréchal Pétain in WWI—and representing the diversity of the Parisian population at the time Each student writes her character’s “memoirs” reacting to historical as well as personal events from her unique perspective Readings range from historical documents speeches and testimonials to drama fiction Weekly films In French Prerequisite 230 Enrollment limited to 16 WI F H L 4,"drama, films"
149,SmithSUPERTRIMMED,FRN 343 Cultural Wars at the Theater ,What effects does theater have on its audience and society at large Does it corrupt the public and society as JJ Rousseau argued or on the contrary can it morally reform its audience and society as Diderot believed The debate about the moral and political uses and misuses of theater animated the public the philosophes and their critics as well as the state from the mid17th century until the Révolution and on to today We will study the way authors critics and the theater itself responded to the debate from the classical drama of Racine and Molière to the street theater of the Paris fairs and the influence of the Comédie italienne from the new genres of the drame bourgeois to the liberation of the theater during the Revolution and in the 20th and 21st centuries from the uses of theatre to resist the German occupation during WWII to the recent debate about the censoring of a new staging of Voltaires Le Fanatisme ou Mahomet le Prophète and the contemporary theatre of Ariane Mnouchkine which aims to raise the political consciousness of an audience to the crisis of global migration today There will be a number of film screenings,"theatre, drama, film"
150,SmithSUPERTRIMMED,CLT 242 What and Where Is Main Street? ,Where is Main Street What times spaces or places does the expression conjure Are there equivalent concepts and places in other cultures What are the aesthetics the life and livelihoods the politics that we associate with it How are images and the concept manipulated to affect us in the arts in environmental issues and in public discourse When do we treasure this landscape and when do we flee it We begin by looking at American Main Streets and then explore related concepts in British French German and Russian texts and other media Prerequisite one in literary studies L 4,arts
151,SmithSUPERTRIMMED,FYS 199 Re-Membering Marie Antoinette ,How can we reimagine reconstruct understand a historical personage How do we perceive and get to “know” such a figure and through this knowledge the historical moment and context in which the person lived We examine Marie Antoinette from a variety of perspectives archival sources documents and letters biographies portraits—official and unofficial—caricatures pornographic pamphlets fictional works such as plays novels and films in which she figures The incorporates a roleplaying unit reenacting her trial during which every member of the class plays the role of one of the important participants Some film screenings Enrollment limited to 16 firstyear WI H L 4,"films, film, plays"
152,SmithSUPERTRIMMED,GER 300 Topics in German Culture and Society ,Topics Normally both and semesters Vom Krieg zum Konsens German Film Since 1945 This investigates German film culture since the of the Third Reich Included are works by Fatih Akin Michael Haneke Werner Herzog Margarethe von Trotta and Wolfgang Staudte learn to analyze film and conduct basic research in German Discussion addresses aesthetic and technical issues portrayals of race gender class and migration divided Germany and its reunification and filmic interventions into the legacy of Nazism Conducted in German Prerequisite GER 250 or permission of the instructor F 4,film
153,SmithSUPERTRIMMED,"FYS 156 Rebels, Refugees, Rakes and Eccentrics: Fantasies of Germanness in American Popular Culture ",Although German immigrants faded as a distinct ethnic group in American society after World War I American popular culture has consistently been fascinated with Germanness and all the strange and intriguing images it evokes This will explore the profound influence of German culture in the US as well as the response of American popular culture to this influence in the 20th and 21st centuries We will examine among other things various films such as The Big Lebowski Blazing Saddles Dr Strangelove and many others as well as TV series such as The Simpsons The XFiles Saturday Night Live and more Counts toward German studies major Enrollment limited to 16 firstyear WI A 4,films
154,SmithSUPERTRIMMED,FYS 187 The Temptations of Knowledge ,Would you sell your soul for forbidden knowledge What fate would await you if you did Since the sixteenth century the story of Faust the scholarmagiciancharlatan who traded his soul to the Devil has explored these questions anew and each retelling provides a window into the struggles and ambitions of its age Readings from Marlowe Calderón Goethe Alcott and Thomas Mann films from Murnau and Sokurov Enrollment limited to 16 firstyear WI L 4,films
155,SmithSUPERTRIMMED,JUD 110 Introduction to Yiddish Culture ,An introduction to Yiddish the Jewish language of dreamers scholars workers and rebels for almost 1000 years in Europe and its diaspora Explores folk tales short stories theater film and popular culture in historical context How does Yiddish continue to function today as a site of radical political engagement and cultural disruption No prerequisites all readings in translation,film
156,SmithSUPERTRIMMED,GOV 220 Introduction to Comparative Politics ,This introduces to comparative political analysis and provides a foundation to better understand major political economic and social forces in a diverse set of countries We first focus on key methods and concepts such as state and nation asking where states come from and how are nations built The then addresses questions including Why are some countries democratic and others authoritarian How do states promote or stymie economic development What role do civil society and social groups play in political and economic transition The combines theoretical and conceptual analysis with cases drawn from around the world S 4,play
157,SmithSUPERTRIMMED,GOV 234 Colloquium: Comparative Responses to AIDS in Africa ,Before AIDS became the international priority it is today local communities and national governments experiencing the AIDS pandemic firsthand responded in diverse ways Why have some states been more active than others in responding to AIDS What has been tried in the fight against AIDS in Africa and more importantly what if anything is working What conditions are necessary for success In this we aim to learn about politics and policy in resourceconstrained settings using the case study of response to AIDS in Africa We start with learning the epidemiology of HIVAIDS and the experience of AIDS in Africa We then explore the responses to AIDS by national and international actors The remainder of the focuses on the interventions against HIV and AIDS concluding with a close look at the local realities of the global intervention against AIDS Enrollment limit of 20 WI S 4,actors
158,SmithSUPERTRIMMED,GOV 247 International Relations in Africa ,This provides an introduction to the international relations of contemporary Africa It explores how Africa has redefined our understanding of international relations and its role as a global actor Core themes include the politics of postindependence international alignments the external causes and effects of authoritarian rule and the continents role in the global political economy The concludes with a consideration of pressing current issues on the African continent including state failure health interventions issues of peace and security and China’s growing economic and political influence E,actor
159,SmithSUPERTRIMMED,GOV 252 International Organizations ,What role do international organizations play in world politics and what role should they play Do international organizations represent humanity’s higher aspirations or are they simply tools of the wealthy and powerful This explores the problems and processes of international organizations by drawing on theoretical historical and contemporary sources and perspectives We focus on three contemporary organizations the United Nations the World Trade Organization and the European Union Prerequisite 241 or permission of the instructor S 4,play
160,SmithSUPERTRIMMED,"GOV 262 Early Modern Political Theory, 1500–1800 ",A study of Machiavellian powerpolitics and of efforts by social contract and utilitarian liberals to render that politics safe and humane Topics considered include political behavior republican liberty empire and war the state of nature natural lawnatural right sovereignty and peace limitations on power the general will and liberalism’s relation to moral theory religion and economics Readings from Machiavelli Hobbes Locke Rousseau Hume Smith and others also novels and plays 4,plays
161,SmithSUPERTRIMMED,FYS 154 The World of Anna Karenina ,The FYS explores the social cultural and political history of late imperial Russia through Leo Tolstoys iconic novel Anna Karenina will learn about the production of the novel but also focus on such themes as modernization and industrialization gender and sexuality social construction of family and marriage empire and colonialism They will also study the rise of realism in art and the ways in which the Russian educated classes used the new style as a form of social critique Enrollment limited to 16 firstyear E WI H 4,production
162,SmithSUPERTRIMMED,JUD 288 History of Israel ,Israel from the prestate origins of Zionism in the late 19th century to the present Analysis of ongoing challenges with special attention to competing identities the place of religion in civil life political conflict and traditions of critical selfreflection Interpretation of Israeli political and cultural history through discussion of primary sources and documentary film H 4,film
163,SmithSUPERTRIMMED,"HST 212 (L) China in Transformation, A.D. 750–1900 ",Chinese society and civilization from the Tang dynasty to the Taiping rebellion Topics include disappearance of the hereditary aristocracy and rise of the scholarofficial class civil service examination system NeoConfucian orthodoxy poetry and the arts Mongol conquest popular beliefs women and the family Manchus in China domestic rebellion and confrontation with the West H 4,arts
164,SmithSUPERTRIMMED,ENV 230 Colloquium: Environment and Society in Contemporary China ,China faces a range of environmental challenges in the 21st century air pollution water contamination food scarcity energy management and deforestation The considers these environmental issues examining how they have come about the Chinese response to them their global impact and the measures being proposed—and taken—to address them Environmental issues are placed in the context of the social economic and political changes that have occurred in China during the past few decades economic growth globalization urbanization population migration and media expansion Finally the considers China’s traditional attitudes toward nature and the environment and asks what role those attitudes play today Enrollment limited to 18 H N S 4,play
165,SmithSUPERTRIMMED,HST 248 (C) The French Revolution as Epic ,Cultural and social interpretations of the fundamental event in modern history The staging of politics from the tribune to the guillotine History as a literary art in prose poetry drama and film Focus on Paris 1787–95 Enrollment limited to 18 H L 4,"drama, film"
166,SmithSUPERTRIMMED,GER 320 Germany 1945–1990 ,This which provides a continuation of 270 covers the postwar period of occupation the founding of two German states GermanGerman relations during the Cold War and the reunification of Germany Historical analysis reading of selected literary works screening of films Prerequisite 270 or permission of the instructor Limited to enrolled in the Smith Program Abroad in Hamburg F H L 4,films
167,SmithSUPERTRIMMED,HST 235 Independent Africa: A Social and Cultural History ,This provides a general introductory survey of African social and cultural history from approximately the end of World War II to the present In doing so the will look beyond the formal political maneuvering of elite figures focusing instead on the many and competing ways in which a broad array of African actors engaged the changing political and social contexts in which they lived As such key themes of the such as anticolonialism decolonization development and HIVAIDS will serve as lenses into a range of perspectives on life in an independent Africa H S 4,actors
168,SmithSUPERTRIMMED,AFR 278 The ’60s: A History of Afro-Americans in the United States from 1954 to 1970 ,An interdisciplinary study of AfroAmerican history beginning with the Brown Decision in 1954 Particular attention is given to the factors which contributed to the formative years of civil rights movements black films and music of the era the rise of black nationalism and the importance of AfroAmericans in the Vietnam War Recommended background survey in AfroAmerican history American history or AfroAmerican literature Enrollment limited to 40,films
169,SmithSUPERTRIMMED,HST 266 (L) Emancipation and the Afterlife of Slavery ,Examines the longevity of the US Civil War in historical memory as a pivotal period in the development of American racism and African American activism Explores cuttingedge histories primary source materials documentaries popular films and visual and political culture Explores the Civil War as a mass slave insurrection and studies the myriad meanings of Emancipation Looks at the impact of slavery on race and racism on the twentieth and twentyfirst centuries H 4,films
170,SmithSUPERTRIMMED,SWG 270 Colloquium: Oral History and Lesbian Subjects ,Grounding our work in the current scholarship in lesbian history this explores lesbian queer and bisexual communities cultures and activism While becoming familiar with the existing narratives about lesbianqueer lives are introduced to the method of oral history as a key documentation strategy in the production of lesbian history What are the gaps in the literature and how can oral history assist in filling in the spaces What does a historical narrative that privileges categories of gender and sexuality look like And how do we need to adapt our research methods including oral history in order to talk about lesbianqueer lives Our texts include secondary literature on 20thcentury lesbian cultures and communities oral history theory and methodology and primary sources from the Sophia Smith Collection SSC conduct transcribe edit and interpret their own interviews for their final project The oral histories from this are archived with the Documenting Lesbian Lives collection in the SSC Prerequisite SWG 150 or permission of the instructor Enrollment limited to 20 H L 4,production
171,SmithSUPERTRIMMED,HST 390 Seminar: Teaching History ,A consideration of how the study of history broadly conceived gets translated into curriculum for middle and secondary schools Addressing a range of topics in American history develop lesson and unit plans using primary and secondary resources films videos and internet materials Discussions focus on both the historical content and the pedagogy used to teach it Open to upperlevel undergraduates and graduate Does not count for seminar in the history major H 4,films
172,SmithSUPERTRIMMED,ITL 245 Culture Context: Italian Immersion ,This offers an indepth study of Italian culture to broaden the understanding of Italian history literature and customs Through readings discussions interactions with native speakers and films will gain a good understanding of Italian society This also intends to further develop students’ intermediate knowledge of the Italian language and prepare them for their studyabroad experience in Florence Prerequisites ITL 110Y or 111 and ITL 220 or 230 or placement by the department F L 4,films
173,SmithSUPERTRIMMED,FYS 174 Merging and Converging Cultures: What Is Gained and Lost in Translation? ,By reaching across linguistic and cultural barriers this fosters understanding of different worldviews and introduces to the varied field of translation in order to develop their critical thinking skills and broaden their intercultural awareness Translation is a fundamental human activity the way individuals perceive the world influences their interpretation and understanding of all communication Traditional forms of translations and interpretation will be studied along with adaptationtransformation of literary texts into films and different art forms Topics studied include translation theories ethics of translation invisibilityvisibility of translators transculturation subtitling and dubbing machine translation and globalization Competence in a language other than English or enrollment in a foreign language is not required but highly recommended Enrollment limited to 16 firstyear WI 4,films
174,SmithSUPERTRIMMED,FYS 185 Style Matters: The Power of the Aesthetic in Italian Cinema ,Examining Italian cinema from neorealism to today this investigates how major directors have negotiated two apparently independent postwar traditions the aesthetic of realism which purports to show Italian society and landscape without embellishments and that search for beauty and style which has historically characterized Italian civilization and become its trademark in today’s global culture Made in Italy We study the Italian pinups of postwar cinema the Latin lover figure representations of Fascism the Bel Paese myth portraits of the lower classes and the immigrants Directors include Amelio Antonioni Bertolucci De Santis De Sica Germi Moretti Ozpetek Pasolini Sorrentino and Visconti Conducted in English Films with English subtitles This counts toward the film and media studies and Italian studies majors Enrollment limited to 16 firstyear WI A L 4,"cinema, films, film"
175,SmithSUPERTRIMMED,JUD 201 Readings in Modern Hebrew Language ,The will focus on practical skills necessary to decipher comprehend and translate Hebrew literature music film television or print media The will be organized around topics suited to student interests and language level as ascertained by the instructor such as colloquial Hebrew used in everyday situations Prerequisite JUD 102 or equivalent or permission of the instructor Can be repeated with a different topic,film
176,SmithSUPERTRIMMED,JUD 288 History of Israel ,Israel from the prestate origins of Zionism in the late 19th century to the present Analysis of ongoing challenges with special attention to competing identities the place of religion in civil life political conflict and traditions of critical selfreflection Interpretation of Israeli political and cultural history through discussion of primary sources and documentary film H 4,film
177,SmithSUPERTRIMMED,FYS 186 Israel: Texts and Contexts ,What is the role of the writer in constructing a nations founding myths and interpreting its present realities How do literature and film about Zionism and Israel navigate and interpret tensions between sacred and secular exile and homeland language and identity indigenous and colonial war and peace Intended for with an interest in the relationships between history politics and narrative Enrollment limited to 16 firstyear WI 4,film
178,SmithSUPERTRIMMED,JUD 110 Introduction to Yiddish Culture ,An introduction to Yiddish the Jewish language of dreamers scholars workers and rebels for almost 1000 years in Europe and its diaspora Explores folk tales short stories theater film and popular culture in historical context How does Yiddish continue to function today as a site of radical political engagement and cultural disruption No prerequisites all readings in translation H L 4,film
179,SmithSUPERTRIMMED,JUD 253 Queer Jews ,Examines histories representations and creative output of Jews who identify beyond the bounds of normative gender and sexuality categories as well as the idea of Jewishness as itself a queer set of histories and perspectives Organized thematically around such topics as hybridity passing and the gendered Jewish body from the Torah to contemporary television will conceptualize an emerging collective queer Jewish genealogy and analyze representations of Jewish queerness and queer Jewishness across vast bodies of scholarship and modes of cultural production H L S 4,production
180,SmithSUPERTRIMMED,JUD 259 Jews and American Popular Culture ,Jews’ contributions to American popular culture over the past two centuries from Emma Lazarus’s verse on the Statue of Liberty to Jill Soloway’s television series Transparent Negotiating identity within different popular media with attention to specific Jewish communal rhythms and to the American social political and cultural climate Traces concerns of Jewish American identity in such forms as graphic art comedy music film theater and poetry Topics include immigrant selffashioning intergenerational family dynamics ambivalence around acculturation Holocaust memory and Old World nostalgia and the subversive wit of confessional postmodern voices E A L 4,film
181,SmithSUPERTRIMMED,JUD 263 The Jewish Graphic Novel ,Traces the history of major antecedents to the graphic novel and related works including illustrated books journalistic cartoons and comics and sequential art Topics include Jewish secularism Yiddish theatre and literature comic strips comic books editorial and magazine cartoons book magazine and other forms of illustration and a range of Jewish graphic novels primarily from the United States Canada and Israel with some consideration of creators and publications from Europe and the Middle East E A L 4,theatre
182,SmithSUPERTRIMMED,CLT 218 Holocaust Literature ,Creative responses to the destruction of European Jewry differentiating between literature written in extremis in ghettos concentrationextermination camps or in hiding and the vast postwar literature about the Holocaust How to balance competing claims of individual and collective experience the rights of the imagination and the pressures for historical accuracy Selections from a variety of artistic genres diary reportage poetry novel graphic novel film monuments museums and critical theories of representation All readings in translation H L 4,film
183,SmithSUPERTRIMMED,SPN 246 Latin American Literature and Culture ,Topics May be repeated with a different topic Normally both and semesters Through the Jewish Lens A Latin American Story This will examine representations of the JewishLatin American experience through the study of 20th and 21stcentury texts and films It will explore how recent authors and filmmakers present issues concerning this minority groups identity and belonging Special attention will be given to images of Jews and Jewish history as expressions of current social and political concerns Texts will be in Spanish and in Spanish translations from Portuguese Movies in both languages will be shown with subtitles Fulfills the writing requirement for the major Prerequisites SPN 220 or above F L 4,films
184,SmithSUPERTRIMMED,THE 208 American Musical Comedy: From Gershwin to Sondheim ,The examines the roots of the American musical as a seminal theatrical form with its own distinctive venues and styles we pay particular attention to the sociocultural factors that made the American musical stage a locus for identityformation The history of the American musical is deeply intertwined with the assimilationist project particularly among JewishAmericans who were highly instrumental in its development The economics of theatrical production in the early 20th century along with the rise of a burgeoning middle class with time for leisure a new phenomenon gave rise to a “popular” form of musical theatre—the musical comedy—that was instrumental in creating what became “show business” A H L 4,production
185,SmithSUPERTRIMMED,THE 241 Staging the Jew ,Intensive study of selected plays and film from the US Israel and the Jewish diaspora examining the ways in which Jewish identity is rendered on stage Particular focus is given to texts by Jewish authors and their treatment of issues of authenticity and identity We draw on texts which challenge or interrogate prevailing intragroup definitions as well as those which offer positive and reinforcing viewpoints We look at religious and communal life in Yiddish plays from Eastern Europe plays of the Holocaust with emphasis on the ways rendering catastrophe has evolved assimilation and modernization in the US BlackJewish relationships explored on stage and selected texts on the Israeli experience as depicted from within Judaism L 4,"film, plays"
186,SmithSUPERTRIMMED,LSS 230 Urban Landscapes ,in this investigate the production of the built environment and the landscape of cities focusing on key actors such as neighborhood activists real estate developers city officials and environmentalists among other advocates and interested parties Organized thematically and supplemented by readings in urban theory and related fields the tackles questions of how urban places are made why different cities look and feel the way they do and who shapes the city Prerequisites LSS 100 or LSS 105 or by permission of the instructor Enrollment limited to 20 4,"actors, production"
187,SmithSUPERTRIMMED,"LAS 310 Latin American Studies: Issues, Methods and Debates ",This studies how people trained in the field of Latin American and Latin Studies “do their work” asking what constitutes a compelling research topic and what methodologies are required to complete such research Focus rests on the last decade We explore a wide range of authors from those interested in the arts to those who study immigration or climate change This class also asks each student to develop and present an independent research project teaching others in class about her topic Throughout we consider and debate the implications of working in this field—both inside and outside academic settings A L S 4,arts
188,SmithSUPERTRIMMED,SPN 372 Seminar: Topics in Latin American and Iberian Studies ,Stages of Conflict Performing Memory and Change in Spain and Latin America Expected to be in the next 3 years Teatro x la identidad 2000–17 Social Political and Cultural Dislocations in Argentine Society Expected to be in the next 3 years,performing
189,SmithSUPERTRIMMED,SPN 373 Seminar: Cultural Movements in Spanish America ,Contesting Feminisms Indigenous Voices Rethinking Latin American Feminism Expected to be in the next 3 years Decoding Love Affect and Subjectivity in Contemporary Latin American Culture Expected to be in the next 3 years Literature Film and the Transnational Imagination in Latin America Expected to be in the next 3 years,film
190,SmithSUPERTRIMMED,MTH 254 Combinatorics ,Enumeration including recurrence relations and generating functions Special attention paid to binomial coefficients Fibonacci numbers Catalan numbers and Stirling numbers Combinatorial designs including Latin squares finite projective planes Hadamard matrices and block designs Necessary conditions and constructions Error correcting codes Applications Prerequisites MTH 153 and MTH 211 or permission of the instructor M 4,designs
191,SmithSUPERTRIMMED,MTH 264 Differential Equations ,This gives an introduction to the theory and applications of ordinary differential equations We explore different applications in physics chemistry biology engineering and social sciences We learn to predict the behavior of a particular system described by differential equations by finding exact solutions making numerical approximations and performing qualitative and geometric analysis Specific topics include solutions to first order equations and linear systems existence and uniqueness of solutions nonlinear systems and linear stability analysis forcing and resonance Laplace transforms Prerequisites MTH 112 MTH 212 and MTH 211 recommended or PHY 210 or permission of the instructor M 4,performing
192,SmithSUPERTRIMMED,MES 100: Introduction to Middle East Studies (1 credit). ,2 Language At least two years of language study in Modern Standard Arabic Hebrew Farsi Turkish or another approved Middle Eastern languages Only the second year of language instruction will be counted toward the major 8 Please refer to Additional Guidelines for further information on language requirements 3 Concentration Four courses in an area of concentration one of which is an upperlevel capstone 300level seminar or researchbased special studies—MES 400 Areas of concentration may focus on the religion history politics cultures literature film music art or may explore an interdisciplinary topic such as gender in the Middle East ethnoreligious diversity of the region etc design a concentration in consultation with an adviser 16 4 Electives Four elective courses of which at least three must be in areas other than the student’s concentration Advanced study of a Middle Eastern language may count towards the elective courses 16,film
193,SmithSUPERTRIMMED,ARA 100 Elementary Arabic I ,This introduces the basics of Modern Standard Arabic in addition to brief exposures to one of the Arabic dialects It is aligned with the American Council on Teaching of Foreign Languages ACTFL proficiency guidelines Following ACTFL proficiency standards should be at the NoviceMid level by the end of this The begins with a focus on reading pronouncing and recognizing Arabic alphabet and progresses quickly toward developing beginner reading writing speaking and listening proficiencies as well as cultural competence It covers vocabulary for everyday use and essential communicative skills relating to reallife and taskoriented situations queries about personal wellbeing family work and telling the time will acquire vocabulary and usage for everyday interactions as well as skills that will allow them to read and analyze a range of texts at the Novice level In addition to the traditional textbook exercises from AlKitaab series will write short paragraphs and participate in role plays presentations and conversations throughout the year No prerequisites for this Enrollment limited to 18 5,plays
194,SmithSUPERTRIMMED,ARA 101 Elementary Arabic II ,This is a continuation of FirstYear Arabic I will complete the study of the Elementary Arabic AlKitaab book series along with additional instructional materials Following ACTFL proficiency standards should be at the IntermediateLow level by the end of this Emphasis will be on the integrated development of all language skills – reading writing listening and speaking – using a communicativeoriented proficiencybased approach By the end of this semester will acquire vocabulary grammatical knowledge and language skills necessary for everyday interactions as well as skills that will allow them to communicate with a limited working proficiency in a variety of situations read and write about a variety of factual material and familiar topics in nontechnical prose In addition to the textbook exercises will write short essays do oral and video presentations and participate in role plays discussions and conversations throughout the semester in addition to extracurricular activities Enrollment limited to 18 Prerequisites Arabic 101 or equivalent F 5,plays
195,SmithSUPERTRIMMED,ARA 200 Intermediate Arabic 1 ,According to the ACTFL standards this is Intermediate Low Arabic It covers the four skills of the language Writers at the intermediate level are characterized by the ability to meet practical writing needs such as simple messages and letters requests for information and notes In addition they can ask and respond to simple questions in writing At the intermediate level listeners can understand information conveyed in simple sentencelength speech on familiar or everyday topics while readers at the same level can understand information conveyed in simple predictable loosely connected texts Readers rely heavily on contextual clues They can most easily understand information if the format of the text is familiar such as in a weather report or a social announcement Speakers at the intermediate level are distinguished primarily by their ability to create with the language when talking about familiar topics related to their daily life They are able to recombine learned material in order to express personal meaning should expect text assignments as well as work with DVDs audio materials and websites Exercises include writing social interactions role plays and the interplay of language and culture Prerequisite is ARA 100Y or the equivalent F 4,plays
196,SmithSUPERTRIMMED,ARA 201 Intermediate Arabic II ,A continuation of ARA 200 We complete the study of the Al Kitaab II book sequence along with additional instructional materials In this we continue perfecting knowledge of Arabic integrating the four skills speaking listening reading and writing using a communicativeoriented proficiencybased approach By the end of this semester you should have sufficient comprehension in Arabic to understand most routine social demands and most nontechnical reallife conversations as well as some discussions on concrete topics related to particular interests and special fields of competence in a general professional proficiency level You gain a broad enough vocabulary that enables you to read within a normal range of speed with almost complete comprehension a variety of authentic prose material and be able to write about similar topics Also by the end of this semester you should have a wide range of communicative language ability including grammatical knowledge discourse knowledge and sociolinguistic knowledge of the Arabic language You should expect text assignments as well as work with DVDs audio and video materials and websites Exercises and activities include essay writing social interactions role plays and inclass conversations oral and video presentations that cover the interplay of language and culture extracurricular activities and a final project Prerequisite Arabic 201 or permission of the instructor F 4,plays
197,SmithSUPERTRIMMED,FYS 186 Israel: Texts and Contexts ,What is the role of the writer in constructing a nations founding myths and interpreting its present realities How do literature and film about Zionism and Israel navigate and interpret tensions between sacred and secular exile and homeland language and identity indigenous and colonial war and peace Intended for with an interest in the relationships between history politics and narrative Enrollment limited to 16 firstyear WI 4,film
198,SmithSUPERTRIMMED,JUD 200 Intermediate Modern Hebrew ,Continuation of JUD 100y Emphasizes skills necessary for proficiency in reading writing and conversational Hebrew Transitions from simple Hebrew to more colloquial and literary forms of language Elaborates and presents new grammatical concepts and vocabulary through texts about Israeli popular culture and everyday life newspapers films music and readings from Hebrew short stories and poetry Prerequisite one year of college Hebrew or equivalent or permission of the instructor Enrollment limited to 18 at Smith in alternate years F 4,films
199,SmithSUPERTRIMMED,JUD 288 History of Israel ,Israel from the prestate origins of Zionism in the late 19th century to the present Analysis of ongoing challenges with special attention to competing identities the place of religion in civil life political conflict and traditions of critical selfreflection Interpretation of Israeli political and cultural history through discussion of primary sources and documentary film H 4,film
200,SmithSUPERTRIMMED,MUS 231 From Goat Songs To Flash Mobs: Music and Theater ,Music and theatre are both timebased arts that involve bodies in motion in front of an audience Though they may be considered separate disciplines the full extent of what they share often makes them wonderfully indistinguishable This probes the intersections of music and theatre through a survey of genres works artists and practitioners While material covered will include clearly relevant genres such as musicals and opera the focus will be on more difficult to categorize topics such as performance art immersive theatre and experimental music in an openminded examination of what makes this alliance so compelling Enrollment limit of 20 A 4,"theatre, musicals, arts"
